cell_line,patient_id,histotype_code,rna_passage,wes_passage,tmt_plex,gene,ensembl_gene_id,panel_group,arm,segment_gene_covered_fraction,gene_segment_log2,gene_segment_min_log2,gene_segment_max_log2,n_segments_overlapping_gene,target_bins,positive_target_bins,zero_depth_target_bins,target_overlap_bp,target_bin_median_log2,target_bin_min_log2,target_bin_max_log2,target_bin_iqr_log2,gene_target_length_weighted_mean_depth,arm_median_log2,segment_minus_arm_log2,target_median_minus_arm_log2,segment_minus_target_median_log2,relative_screen_eligible,supported_relative_gain_screen,supported_relative_loss_screen,segment_bin_disagreement_flag,target_only_extreme_flag,zero_depth_followup_flag,status,rna_tpm,protein_log2_normalised,protein_isodoping,rna_tpm_rank_desc,rna_tpm_n_models,protein_log2_normalised_rank_desc,protein_log2_normalised_n_models,wes_measured
OV3133-R2,3133,HGS,NA,P58,NA,POLE,ENSG00000177084,other_locus_screen,12q,1.0,0.2522722961016949,0.2522722961016949,0.2522722961016949,1.0,31.0,31.0,0.0,6943.0,0.2738782961016949,-1.0341097038983051,1.3928802961016948,1.208215,58.80223350136827,0.2841072961016949,-0.031835,-0.010228999999999988,-0.021606000000000014,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,False,NA,31.0,NA,31.0,True
OV3133-R2,3133,HGS,NA,P58,NA,POLD1,ENSG00000062822,other_locus_screen,19q,1.0,0.0742972961016949,0.0742972961016949,0.0742972961016949,1.0,2.0,2.0,0.0,289.0,1.259118296101695,0.6111962961016949,1.9070402961016948,0.647922,87.56751453287198,-0.1282837038983051,0.202581,1.387402,-1.184821,False,False,False,True,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,False,NA,31.0,NA,31.0,True
OV3133-R2,3133,HGS,NA,P58,NA,CTNNB1,ENSG00000168036,other_locus_screen,3p,1.0,-0.1074157038983051,-0.1074157038983051,-0.1074157038983051,1.0,20.0,20.0,0.0,4914.0,-0.2186067038983051,-2.521259703898305,1.524230296101695,0.823092525,74.24926379324378,-0.6098997038983052,0.502484,0.39129300000000006,0.11119100000000001,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,False,NA,31.0,NA,31.0,True
OV3133-R2,3133,HGS,NA,P58,NA,ARID1B,ENSG00000049618,other_locus_screen,6q,1.0,-0.05421880389830511,-0.0542188038983051,-0.0542188038983051,1.0,25.0,25.0,0.0,5605.0,-0.039678403898305105,-1.0510997038983052,0.8220962961016949,0.903819,58.28026968777877,-0.0863118038983051,0.032092999999999997,0.0466334,-0.014540400000000002,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,False,NA,31.0,NA,31.0,True
OV3133-R2,3133,HGS,NA,P58,NA,SMAD4,ENSG00000141646,other_locus_screen,18q,1.0,-0.6297977038983051,-0.6297977038983051,-0.6297977038983051,1.0,11.0,11.0,0.0,2357.0,-0.6723137038983051,-1.5492397038983052,1.4904002961016949,1.1314455,63.27746631310988,-0.5487527038983051,-0.08104500000000003,-0.12356100000000003,0.042516,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,False,NA,31.0,NA,31.0,True
OV3291,3291,HGS,NA,P46,NA,CCNE1,ENSG00000105173,oncogene_gain_screen,19q,1.0,1.2406075040013012,1.2406075040013012,1.2406075040013012,1.0,7.0,7.0,0.0,1494.0,1.5602475040013013,1.1418975040013013,1.7425375040013014,0.3072050000000002,228.04940562248996,-0.1199821959986987,1.3605896999999998,1.6802297,-0.31964000000000015,True,True,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,True,NA,31.0,NA,31.0,True
OV3291,3291,HGS,NA,P46,NA,CCND1,ENSG00000110092,oncogene_gain_screen,11q,1.0,0.9234775040013012,0.9234775040013012,0.9234775040013012,1.0,3.0,3.0,0.0,692.0,0.6378885040013011,0.5423225040013011,1.4388875040013012,0.44828250000000003,66.81212427745665,-0.4174594959986987,1.3409369999999998,1.055348,0.2855890000000001,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,False,NA,31.0,NA,31.0,True
OV3291,3291,HGS,NA,P46,NA,CDK4,ENSG00000135446,oncogene_gain_screen,12q,1.0,-0.4312324959986987,-0.4312324959986987,-0.4312324959986987,1.0,11.0,11.0,0.0,1963.0,-0.6241124959986988,-1.5992224959986987,0.2459445040013012,0.6357613499999999,58.342838920020384,-0.4312324959986987,0.0,-0.1928800000000001,0.1928800000000001,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,False,NA,31.0,NA,31.0,True
OV3291,3291,HGS,NA,P46,NA,CDK6,ENSG00000105810,oncogene_gain_screen,7q,1.0,1.1182575040013012,1.1182575040013012,1.1182575040013012,1.0,16.0,16.0,0.0,2700.0,1.1243875040013012,0.6925365040013012,2.324877504001301,0.5165035000000001,140.28478796296295,0.5412445040013013,0.5770129999999999,0.5831429999999999,-0.006129999999999969,True,True,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,False,NA,31.0,NA,31.0,True
OV3291,3291,HGS,NA,P46,NA,MYC,ENSG00000136997,oncogene_gain_screen,8q,1.0,0.17852850400130124,0.1785285040013012,0.1785285040013012,1.0,7.0,7.0,0.0,1587.0,0.3223925040013012,-0.4079024959986988,2.435577504001301,0.6098321,65.42461891223734,-0.4882834959986987,0.666812,0.810676,-0.14386399999999996,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,NA,NA,31.0,NA,0.0,True
OV3291,3291,HGS,NA,P46,NA,MYCN,ENSG00000134323,oncogene_gain_screen,2p,1.0,1.1350675040013012,1.1350675040013012,1.1350675040013012,1.0,4.0,4.0,0.0,973.0,1.2473825040013011,0.47059450400130115,3.5174975040013012,0.8500532500000002,102.32242876984128,0.3516465040013012,0.7834209999999999,0.8957359999999999,-0.11231499999999994,True,True,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,NA,NA,31.0,NA,0.0,True
OV3291,3291,HGS,NA,P46,NA,MDM2,ENSG00000135679,oncogene_gain_screen,12q,1.0,-0.4312324959986987,-0.4312324959986987,-0.4312324959986987,1.0,11.0,11.0,0.0,2165.0,-0.5665914959986988,-0.9426054959986987,0.2813885040013012,0.60476805,53.837878799076215,-0.4312324959986987,0.0,-0.13535900000000017,0.13535900000000017,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,NA,NA,31.0,NA,0.0,True
OV3291,3291,HGS,NA,P46,NA,MDM4,ENSG00000198625,oncogene_gain_screen,1q,1.0,0.0019434040013012002,0.0019434040013012,0.0019434040013012,1.0,14.0,14.0,0.0,3145.0,-0.16458929599869881,-0.7769894959986987,0.7276265040013012,0.366211775,89.2737759618442,0.4046725040013013,-0.40272910000000006,-0.5692618,0.1665327,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,NA,NA,31.0,NA,0.0,True
OV3291,3291,HGS,NA,P46,NA,ERBB2,ENSG00000141736,oncogene_gain_screen,17q,1.0,0.5331325040013013,0.5331325040013013,0.5331325040013013,1.0,12.0,12.0,0.0,2686.0,0.4516030040013012,-0.1299759959986988,1.8812175040013013,0.8266377500000001,91.2200559940432,0.5331325040013013,0.0,-0.08152950000000009,0.08152950000000009,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,True,NA,31.0,NA,31.0,True
OV3291,3291,HGS,NA,P46,NA,EGFR,ENSG00000146648,oncogene_gain_screen,7p,1.0,0.4908185040013012,0.4908185040013012,0.4908185040013012,1.0,31.0,31.0,0.0,6337.0,0.6350955040013011,-2.935412495998699,1.2917175040013014,0.901699704,91.2907258639735,0.4797155040013012,0.01110300000000003,0.1553799999999999,-0.14427699999999988,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,True,NA,31.0,NA,31.0,True
OV3291,3291,HGS,NA,P46,NA,MET,ENSG00000105976,oncogene_gain_screen,7q,1.0,0.4873925040013013,0.4873925040013013,0.4873925040013013,1.0,29.0,29.0,0.0,6647.0,0.5155785040013012,-0.1399428959986988,1.6676375040013012,0.523509,108.56576180231683,0.5412445040013013,-0.05385200000000001,-0.025666000000000078,-0.028185999999999933,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,True,NA,31.0,NA,31.0,True
OV3291,3291,HGS,NA,P46,NA,FGFR1,ENSG00000077782,oncogene_gain_screen,8p,1.0,-0.5564394959986988,-0.5564394959986988,-0.5564394959986988,1.0,25.0,25.0,0.0,4562.0,-0.3436194959986988,-1.5327224959986987,3.151357504001301,0.8249550000000001,45.91977750986409,-0.5564394959986988,0.0,0.21282,-0.21282,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,False,NA,31.0,NA,19.0,True
OV3291,3291,HGS,NA,P46,NA,FGFR2,ENSG00000066468,oncogene_gain_screen,10q,1.0,0.1789975040013012,0.1789975040013012,0.1789975040013012,1.0,32.0,32.0,0.0,6354.0,0.28302000400130123,-2.164082495998699,3.410607504001301,0.656786825,81.37756496694996,0.1485775040013012,0.030420000000000003,0.13444250000000002,-0.10402250000000002,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,NA,NA,31.0,NA,0.0,True
OV3291,3291,HGS,NA,P46,NA,FGFR3,ENSG00000068078,oncogene_gain_screen,4p,1.0,0.0151731040013012,0.0151731040013012,0.0151731040013012,1.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,-0.0268626959986987,0.0420357999999999,NA,NA,False,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,False,NA,31.0,NA,6.0,True
OV3291,3291,HGS,NA,P46,NA,KRAS,ENSG00000133703,oncogene_gain_screen,12p,1.0,0.1397785040013012,0.1397785040013012,0.1397785040013012,1.0,10.0,10.0,0.0,1977.0,0.2920765040013012,-0.3388554959986988,1.2642075040013012,0.541070025,88.79565179564999,-0.3587284959986987,0.4985069999999999,0.6508049999999999,-0.152298,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,False,NA,31.0,NA,31.0,True
OV3291,3291,HGS,NA,P46,NA,NRAS,ENSG00000213281,oncogene_gain_screen,1p,1.0,0.1262835040013012,0.1262835040013012,0.1262835040013012,1.0,8.0,8.0,0.0,1776.0,-0.24491549599869877,-0.7517494959986988,0.6407775040013013,0.55731075,85.3226740990991,0.0245558040013012,0.1017277,-0.26947129999999997,0.37119899999999995,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,False,NA,31.0,NA,31.0,True
OV3291,3291,HGS,NA,P46,NA,BRAF,ENSG00000157764,oncogene_gain_screen,7q,1.0,0.1326155040013012,0.1326155040013012,0.1326155040013012,1.0,22.0,22.0,0.0,4304.0,0.28549100400130123,-0.5460014959986987,0.8806025040013012,0.430067975,81.73445248605948,0.5412445040013013,-0.40862900000000013,-0.2557535000000001,-0.15287550000000003,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,False,NA,31.0,NA,31.0,True
OV3291,3291,HGS,NA,P46,NA,AKT2,ENSG00000105221,oncogene_gain_screen,19q,1.0,-0.1199821959986987,-0.1199821959986987,-0.1199821959986987,1.0,6.0,6.0,0.0,1155.0,0.5003010040013012,0.0185276040013012,1.1015175040013012,0.3705155,63.84585757575758,-0.1199821959986987,0.0,0.6202831999999999,-0.6202831999999999,True,False,False,True,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,False,NA,31.0,NA,31.0,True
OV3291,3291,HGS,NA,P46,NA,PIK3CA,ENSG00000121879,oncogene_gain_screen,3q,1.0,-0.44675849599869877,-0.4467584959986987,-0.4467584959986987,1.0,21.0,21.0,0.0,5191.0,-0.6000974959986989,-1.2030124959986987,0.2509445040013012,0.4241599999999999,56.56552152286207,-0.3102224959986987,-0.13653600000000005,-0.28987500000000016,0.15333900000000011,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,True,NA,31.0,NA,31.0,True
OV3291,3291,HGS,NA,P46,NA,PRKCI,ENSG00000163558,oncogene_gain_screen,3q,1.0,0.3344255040013013,0.3344255040013013,0.3344255040013013,1.0,16.0,16.0,0.0,3436.0,0.2164185040013012,-0.3265174959986988,1.0838775040013013,0.40124455000000003,97.74848739813737,-0.3102224959986987,0.644648,0.5266409999999999,0.11800700000000008,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,False,NA,31.0,NA,31.0,True
OV3291,3291,HGS,NA,P46,NA,MECOM,ENSG00000085276,oncogene_gain_screen,3q,0.6204691897145673,0.46046478099522425,0.3344255040013013,1.0192675040013013,2.0,30.0,30.0,0.0,7323.0,0.9152010040013012,-0.12747929599869878,2.129097504001301,0.52675775,155.25541861126155,-0.3102224959986987,0.770687276993923,1.2254235,-0.45473622300607697,False,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,False,NA,31.0,NA,31.0,True
OV3291,3291,HGS,NA,P46,NA,BCL2L1,ENSG00000171552,oncogene_gain_screen,20q,1.0,0.4039505040013013,0.4039505040013013,0.4039505040013013,1.0,5.0,5.0,0.0,1076.0,1.2877875040013012,0.5910475040013012,2.7475675040013012,1.285202,117.01124795539035,0.4039505040013013,0.0,0.8838369999999999,-0.8838369999999999,True,False,False,True,True,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,False,NA,31.0,NA,31.0,True
OV3291,3291,HGS,NA,P46,NA,ZNF217,ENSG00000171940,oncogene_gain_screen,20q,1.0,0.7852235040013011,0.7852235040013013,0.7852235040013013,1.0,14.0,14.0,0.0,3364.0,1.0560775040013013,-0.2215204959986988,1.9843975040013013,0.4403622500000002,118.51779658145067,0.4039505040013013,0.38127299999999986,0.652127,-0.27085400000000015,True,False,False,False,True,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,False,NA,31.0,NA,31.0,True
OV3291,3291,HGS,NA,P46,NA,SOX2,ENSG00000181449,oncogene_gain_screen,3q,1.0,-0.4467584959986987,-0.4467584959986987,-0.4467584959986987,1.0,2.0,2.0,0.0,521.0,0.2927680040013012,0.1547485040013012,0.4307875040013012,0.1380195,66.19000652591171,-0.3102224959986987,-0.136536,0.6029905,-0.7395265,False,False,False,True,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,False,NA,31.0,NA,25.0,True
OV3291,3291,HGS,NA,P46,NA,NF1,ENSG00000196712,other_locus_screen,17q,1.0,-0.5490494959986988,-0.5490494959986988,-0.5490494959986988,1.0,87.0,87.0,0.0,18291.0,-0.5972294959986988,-1.6719724959986988,0.8975635040013012,0.5974965000000001,65.80029889563173,0.5331325040013013,-1.082182,-1.130362,0.04818,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,True,NA,31.0,NA,31.0,True
OV3291,3291,HGS,NA,P46,NA,RB1,ENSG00000139687,other_locus_screen,13q,1.0,-0.7690864959986987,-0.7690864959986987,-0.7690864959986987,1.0,43.0,43.0,0.0,8663.0,-0.6129004959986988,-1.7990024959986988,0.44487350400130116,0.5410159999999999,47.29550761860787,-0.1479858959986987,-0.6211006,-0.46491460000000007,-0.15618599999999994,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,True,NA,31.0,NA,31.0,True
OV3291,3291,HGS,NA,P46,NA,PTEN,ENSG00000171862,other_locus_screen,10q,1.0,0.1485775040013012,0.1485775040013012,0.1485775040013012,1.0,20.0,20.0,0.0,4026.0,0.2899975040013012,-0.5722824959986987,1.0842875040013014,0.74282465,85.85723931942375,0.1485775040013012,0.0,0.14142,-0.14142,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,True,NA,31.0,NA,31.0,True
OV3291,3291,HGS,NA,P46,NA,CDKN2A,ENSG00000147889,other_locus_screen,9p,1.0,0.1780755040013012,0.1780755040013012,0.1780755040013012,1.0,4.0,4.0,0.0,855.0,0.7307450040013012,-0.6065904959986987,2.560657504001301,1.08481225,79.21762970760236,0.1780755040013012,0.0,0.5526694999999999,-0.5526694999999999,True,False,False,True,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,False,NA,31.0,NA,31.0,True
OV3291,3291,HGS,NA,P46,NA,CDKN2B,ENSG00000147883,other_locus_screen,9p,1.0,0.1780755040013012,0.1780755040013012,0.1780755040013012,1.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,0.1780755040013012,0.0,NA,NA,False,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,False,NA,31.0,NA,7.0,True
OV3291,3291,HGS,NA,P46,NA,BRCA1,ENSG00000012048,other_locus_screen,17q,1.0,0.0344073040013012,0.0344073040013012,0.0344073040013012,1.0,39.0,39.0,0.0,7827.0,0.009810004001301206,-2.7104024959986988,2.568397504001301,0.38158949999999997,78.7683601379839,0.5331325040013013,-0.4987252000000001,-0.5233225000000001,0.024597299999999996,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,True,NA,31.0,NA,31.0,True
OV3291,3291,HGS,NA,P46,NA,BRCA2,ENSG00000139618,other_locus_screen,13q,1.0,-0.8137764959986988,-0.8137764959986987,-0.8137764959986987,1.0,44.0,44.0,0.0,11007.0,-0.6221189959986988,-1.2170924959986988,0.1557195040013012,0.546231,46.664942091396384,-0.1479858959986987,-0.6657906000000001,-0.4741331000000001,-0.19165750000000004,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,True,NA,31.0,NA,31.0,True
OV3291,3291,HGS,NA,P46,NA,PALB2,ENSG00000083093,other_locus_screen,16p,1.0,-0.0811373959986987,-0.0811373959986987,-0.0811373959986987,1.0,18.0,18.0,0.0,3913.0,0.26354950400130117,-0.5794374959986988,0.6743825040013012,0.369350575,75.68462261691798,-0.0811373959986987,0.0,0.34468689999999985,-0.34468689999999985,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,NA,NA,31.0,NA,0.0,True
OV3291,3291,HGS,NA,P46,NA,RAD51C,ENSG00000108384,other_locus_screen,17q,1.0,0.1257545040013012,0.1257545040013012,0.1257545040013012,1.0,10.0,10.0,0.0,2000.0,-0.3108694959986988,-2.608672495998699,0.5244955040013013,0.4120422,61.9834748,0.5331325040013013,-0.40737800000000013,-0.8440020000000001,0.436624,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,False,NA,31.0,NA,17.0,True
