ensembl_gene_id,external_gene_name,gene_biotype,seq_region,primary_assembly
ENSG00000217135,AL590004.1,processed_pseudogene,6,TRUE
ENSG00000253383,AC100784.1,processed_pseudogene,8,TRUE
ENSG00000233473,RAD1P2,processed_pseudogene,1,TRUE
ENSG00000179101,AL590139.1,processed_pseudogene,X,TRUE
ENSG00000243038,AL117692.1,processed_pseudogene,14,TRUE
ENSG00000231409,AC018868.1,processed_pseudogene,15,TRUE
ENSG00000230273,AC087163.1,processed_pseudogene,17,TRUE
ENSG00000184423,RPL23AP38,processed_pseudogene,3,TRUE
ENSG00000223794,COX5BP8,processed_pseudogene,1,TRUE
ENSG00000269014,AC008622.1,processed_pseudogene,19,TRUE
ENSG00000236122,UBQLN1P1,processed_pseudogene,CHR_HSCHR6_MHC_QBL_CTG1,FALSE
ENSG00000243929,AC104784.1,processed_pseudogene,4,TRUE
ENSG00000238213,TARDBPP2,processed_pseudogene,13,TRUE
ENSG00000213695,RPS7P14,processed_pseudogene,X,TRUE
ENSG00000237913,FTLP19,processed_pseudogene,10,TRUE
ENSG00000270330,AL009183.1,processed_pseudogene,1,TRUE
ENSG00000249289,AC010460.1,processed_pseudogene,5,TRUE
ENSG00000240375,VPS26AP1,processed_pseudogene,3,TRUE
ENSG00000248803,AC092349.1,processed_pseudogene,5,TRUE
ENSG00000251142,AC025674.1,processed_pseudogene,8,TRUE
ENSG00000270857,AC007621.1,processed_pseudogene,12,TRUE
ENSG00000242986,RPL21P99,processed_pseudogene,12,TRUE
ENSG00000226444,ACTR3BP6,processed_pseudogene,22,TRUE
ENSG00000235225,AC016712.1,processed_pseudogene,2,TRUE
ENSG00000226626,NOP56P2,processed_pseudogene,9,TRUE
ENSG00000233155,HMGA1P8,processed_pseudogene,2,TRUE
ENSG00000254309,AC124290.2,processed_pseudogene,8,TRUE
ENSG00000204113,BMP2KL,processed_pseudogene,X,TRUE
ENSG00000225536,STIP1P3,processed_pseudogene,X,TRUE
ENSG00000227032,RPS2P36,processed_pseudogene,10,TRUE
ENSG00000214281,HMGN2P39,processed_pseudogene,13,TRUE
ENSG00000255123,MTND5P21,processed_pseudogene,11,TRUE
ENSG00000229593,SUCLA2P3,processed_pseudogene,2,TRUE
ENSG00000243199,AC115223.1,processed_pseudogene,4,TRUE
ENSG00000213791,AC104212.1,processed_pseudogene,8,TRUE
ENSG00000213197,AC012066.1,processed_pseudogene,2,TRUE
ENSG00000250169,MTND5P13,processed_pseudogene,4,TRUE
ENSG00000220583,RPL35P2,processed_pseudogene,6,TRUE
ENSG00000236148,RPL23AP37,processed_pseudogene,2,TRUE
ENSG00000229731,AC107613.1,processed_pseudogene,X,TRUE
ENSG00000219507,FTH1P8,processed_pseudogene,X,TRUE
ENSG00000225394,AC106883.1,processed_pseudogene,2,TRUE
ENSG00000247627,MTND4P12,processed_pseudogene,5,TRUE
ENSG00000226989,AL049758.1,processed_pseudogene,22,TRUE
ENSG00000214111,AC002504.1,processed_pseudogene,X,TRUE
ENSG00000237740,NPAP1P3,processed_pseudogene,10,TRUE
ENSG00000234271,Z98752.2,processed_pseudogene,20,TRUE
ENSG00000214354,AC133644.1,processed_pseudogene,2,TRUE
ENSG00000254684,AP002803.1,processed_pseudogene,11,TRUE
ENSG00000278486,YRDCP1,processed_pseudogene,9,TRUE
ENSG00000214748,AL355309.1,processed_pseudogene,X,TRUE
ENSG00000230482,ATP5MC2P3,processed_pseudogene,2,TRUE
ENSG00000224442,AC017035.1,processed_pseudogene,2,TRUE
ENSG00000224019,RPL21P32,processed_pseudogene,2,TRUE
ENSG00000224067,AL354877.1,processed_pseudogene,9,TRUE
ENSG00000255190,TRIM51DP,processed_pseudogene,11,TRUE
ENSG00000262819,AC084033.6,processed_pseudogene,CHR_HSCHR12_1_CTG2_1,FALSE
ENSG00000230568,SF3A3P1,processed_pseudogene,20,TRUE
ENSG00000243730,RPL29P3,processed_pseudogene,14,TRUE
ENSG00000242654,RPL32P14,processed_pseudogene,5,TRUE
ENSG00000249285,AC114981.1,processed_pseudogene,5,TRUE
ENSG00000261440,DUX4L45,processed_pseudogene,16,TRUE
ENSG00000228234,GLRXP1,processed_pseudogene,20,TRUE
ENSG00000236987,NDUFA5P8,processed_pseudogene,11,TRUE
ENSG00000227514,AC107890.1,processed_pseudogene,8,TRUE
ENSG00000215030,RPL13P12,processed_pseudogene,17,TRUE
ENSG00000214563,GAPDHP15,processed_pseudogene,6,TRUE
ENSG00000275046,AL603755.1,processed_pseudogene,6,TRUE
ENSG00000271338,AL591034.2,processed_pseudogene,6,TRUE
ENSG00000228042,AL512882.1,processed_pseudogene,X,TRUE
ENSG00000240554,RPL7AP58,processed_pseudogene,11,TRUE
ENSG00000250088,AC233724.8,processed_pseudogene,5,TRUE
ENSG00000282117,SLC20A1P1,processed_pseudogene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000264911,AC022069.1,processed_pseudogene,18,TRUE
ENSG00000235372,ETF1P1,processed_pseudogene,CHR_HSCHR6_MHC_APD_CTG1,FALSE
ENSG00000227259,HMGN2P22,processed_pseudogene,2,TRUE
ENSG00000213557,AC068050.1,processed_pseudogene,9,TRUE
ENSG00000226621,AC083855.1,processed_pseudogene,3,TRUE
ENSG00000270878,AL136038.4,processed_pseudogene,14,TRUE
ENSG00000275641,PCGF7P,processed_pseudogene,CHR_HSCHR19_3_CTG2,FALSE
ENSG00000279661,MTDHP5,processed_pseudogene,CHR_HSCHR19_3_CTG2,FALSE
ENSG00000239627,RPL12P20,processed_pseudogene,4,TRUE
ENSG00000254392,AC090539.2,processed_pseudogene,8,TRUE
ENSG00000254358,CYCSP22,processed_pseudogene,8,TRUE
ENSG00000240793,UBA52P8,processed_pseudogene,16,TRUE
ENSG00000236783,RPS15AP27,processed_pseudogene,9,TRUE
ENSG00000233874,AL118496.1,processed_pseudogene,X,TRUE
ENSG00000249148,AC006445.2,processed_pseudogene,4,TRUE
ENSG00000219163,HMGB1P20,processed_pseudogene,6,TRUE
ENSG00000256852,KNOP1P1,processed_pseudogene,12,TRUE
ENSG00000236005,AL389915.1,processed_pseudogene,9,TRUE
ENSG00000261153,AC136428.3,processed_pseudogene,16,TRUE
ENSG00000226297,AC007677.1,processed_pseudogene,2,TRUE
ENSG00000150276,PPIAP26,processed_pseudogene,13,TRUE
ENSG00000237345,AC245047.6,processed_pseudogene,X,TRUE
ENSG00000275295,AC073968.1,processed_pseudogene,7,TRUE
ENSG00000204368,AC245047.1,processed_pseudogene,X,TRUE
ENSG00000231568,AC245047.3,processed_pseudogene,X,TRUE
ENSG00000224094,RPS24P8,processed_pseudogene,3,TRUE
ENSG00000224530,PPIAP10,processed_pseudogene,20,TRUE
ENSG00000213558,HMGN2P32,processed_pseudogene,9,TRUE
ENSG00000249488,NACAP5,processed_pseudogene,4,TRUE
ENSG00000105694,ELOCP28,processed_pseudogene,19,TRUE
ENSG00000235444,PSMB3P2,processed_pseudogene,2,TRUE
ENSG00000270739,AC090953.1,processed_pseudogene,3,TRUE
ENSG00000219074,SOD1P1,processed_pseudogene,6,TRUE
ENSG00000253605,HNRNPA1P38,processed_pseudogene,8,TRUE
ENSG00000238032,AC245047.7,processed_pseudogene,X,TRUE
ENSG00000234907,AL593851.1,processed_pseudogene,9,TRUE
ENSG00000269069,AC007842.1,processed_pseudogene,19,TRUE
ENSG00000235940,MTND1P21,processed_pseudogene,10,TRUE
ENSG00000228912,IFITM4P,processed_pseudogene,CHR_HSCHR6_MHC_COX_CTG1,FALSE
ENSG00000232430,RPL31P15,processed_pseudogene,2,TRUE
ENSG00000230104,AC018712.1,processed_pseudogene,2,TRUE
ENSG00000230112,AL157398.1,processed_pseudogene,10,TRUE
ENSG00000236248,AC104389.3,processed_pseudogene,11,TRUE
ENSG00000231849,UBE2V2P4,processed_pseudogene,1,TRUE
ENSG00000257954,AC125611.2,processed_pseudogene,12,TRUE
ENSG00000283390,AC068631.3,processed_pseudogene,3,TRUE
ENSG00000229046,HMGN1P2,processed_pseudogene,21,TRUE
ENSG00000259266,AC022523.2,processed_pseudogene,15,TRUE
ENSG00000226693,NXNP1,processed_pseudogene,1,TRUE
ENSG00000235274,Z75741.2,processed_pseudogene,X,TRUE
ENSG00000232625,RPL23AP31,processed_pseudogene,2,TRUE
ENSG00000249869,AC083906.2,processed_pseudogene,3,TRUE
ENSG00000248459,AC083906.1,processed_pseudogene,3,TRUE
ENSG00000235968,AC079112.1,processed_pseudogene,2,TRUE
ENSG00000240983,AC090311.1,processed_pseudogene,18,TRUE
ENSG00000233583,AL356273.1,processed_pseudogene,1,TRUE
ENSG00000231084,RPL22P24,processed_pseudogene,1,TRUE
ENSG00000249051,AC112518.2,processed_pseudogene,4,TRUE
ENSG00000213693,SEC14L1P1,processed_pseudogene,11,TRUE
ENSG00000219682,AL133268.1,processed_pseudogene,6,TRUE
ENSG00000185221,GAPDHP24,processed_pseudogene,1,TRUE
ENSG00000214018,RRM2P3,processed_pseudogene,X,TRUE
ENSG00000232177,MTND4P24,processed_pseudogene,X,TRUE
ENSG00000233197,TMEM256P1,processed_pseudogene,10,TRUE
ENSG00000234257,SOD2P1,processed_pseudogene,1,TRUE
ENSG00000267797,NRBF2P1,processed_pseudogene,18,TRUE
ENSG00000282786,AF188030.2,processed_pseudogene,CHR_HSCHR8_7_CTG1,FALSE
ENSG00000255058,PDCL2P2,processed_pseudogene,11,TRUE
ENSG00000235922,AL354766.1,processed_pseudogene,20,TRUE
ENSG00000254407,PHBP17,processed_pseudogene,11,TRUE
ENSG00000137321,RANP1,processed_pseudogene,CHR_HSCHR6_MHC_SSTO_CTG1,FALSE
ENSG00000250933,GAPDHP66,processed_pseudogene,18,TRUE
ENSG00000270446,AL136363.1,processed_pseudogene,X,TRUE
ENSG00000230370,RPL23AP52,processed_pseudogene,7,TRUE
ENSG00000197149,AC107956.1,processed_pseudogene,11,TRUE
ENSG00000232380,ZDHHC20P4,processed_pseudogene,13,TRUE
ENSG00000231929,HMGB3P31,processed_pseudogene,X,TRUE
ENSG00000240042,AC098789.1,processed_pseudogene,CHR_HSCHR19_4_CTG3_1,FALSE
ENSG00000243014,PTMAP8,processed_pseudogene,3,TRUE
ENSG00000271578,AC119501.1,processed_pseudogene,1,TRUE
ENSG00000232361,AC069304.1,processed_pseudogene,7,TRUE
ENSG00000235267,AC074117.2,processed_pseudogene,2,TRUE
ENSG00000270711,AL162431.4,processed_pseudogene,1,TRUE
ENSG00000257070,AP003170.5,processed_pseudogene,11,TRUE
ENSG00000237007,KRT18P52,processed_pseudogene,2,TRUE
ENSG00000186244,AC091180.1,processed_pseudogene,17,TRUE
ENSG00000282308,DPRXP3,processed_pseudogene,14,TRUE
ENSG00000271465,SQSTM1P1,processed_pseudogene,13,TRUE
ENSG00000270296,STX8P1,processed_pseudogene,12,TRUE
ENSG00000234332,BCAS2P2,processed_pseudogene,1,TRUE
ENSG00000226220,CICP22,processed_pseudogene,7,TRUE
ENSG00000230535,BASP1P1,processed_pseudogene,13,TRUE
ENSG00000239288,AC063923.1,processed_pseudogene,3,TRUE
ENSG00000226507,IPMKP1,processed_pseudogene,13,TRUE
ENSG00000225711,AL512326.1,processed_pseudogene,1,TRUE
ENSG00000232927,USP12PY,processed_pseudogene,Y,TRUE
ENSG00000255161,AC113192.3,processed_pseudogene,11,TRUE
ENSG00000235081,AC245052.3,processed_pseudogene,19,TRUE
ENSG00000237175,NME1P1,processed_pseudogene,13,TRUE
ENSG00000227295,ELL2P1,processed_pseudogene,1,TRUE
ENSG00000282247,AC245049.1,processed_pseudogene,CHR_HSCHR16_1_CTG1,FALSE
ENSG00000271408,NAPGP1,processed_pseudogene,10,TRUE
ENSG00000233194,RPL32P1,processed_pseudogene,CHR_HSCHR6_MHC_QBL_CTG1,FALSE
ENSG00000186328,AL451165.1,processed_pseudogene,6,TRUE
ENSG00000213873,PPIAP86,processed_pseudogene,8,TRUE
ENSG00000229914,AL138899.2,processed_pseudogene,1,TRUE
ENSG00000232496,RPL3P12,processed_pseudogene,X,TRUE
ENSG00000223876,RPS27P1,processed_pseudogene,10,TRUE
ENSG00000277213,SDR42E1P2,processed_pseudogene,9,TRUE
ENSG00000224236,MRRFP1,processed_pseudogene,X,TRUE
ENSG00000239780,RPLP0P11,processed_pseudogene,18,TRUE
ENSG00000226358,KRT8P38,processed_pseudogene,10,TRUE
ENSG00000234861,ATP5F1AP1,processed_pseudogene,9,TRUE
ENSG00000213449,GAPDHP28,processed_pseudogene,10,TRUE
ENSG00000230942,HMGN1P5,processed_pseudogene,1,TRUE
ENSG00000228759,FAF2P1,processed_pseudogene,10,TRUE
ENSG00000260726,KLF8P1,processed_pseudogene,16,TRUE
ENSG00000256103,ATP5MFP5,processed_pseudogene,12,TRUE
ENSG00000229163,NAP1L1P2,processed_pseudogene,Y,TRUE
ENSG00000232848,AL034417.1,processed_pseudogene,1,TRUE
ENSG00000227353,RAB28P3,processed_pseudogene,9,TRUE
ENSG00000227399,AL391219.1,processed_pseudogene,9,TRUE
ENSG00000231905,SETP10,processed_pseudogene,1,TRUE
ENSG00000215236,RPL7P33,processed_pseudogene,9,TRUE
ENSG00000231564,EIF4A1P11,processed_pseudogene,1,TRUE
ENSG00000234041,AL512326.3,processed_pseudogene,1,TRUE
ENSG00000227814,MRPS17P9,processed_pseudogene,X,TRUE
ENSG00000242208,RPL5P29,processed_pseudogene,11,TRUE
ENSG00000236712,AC079448.1,processed_pseudogene,7,TRUE
ENSG00000226525,RPS7P10,processed_pseudogene,13,TRUE
ENSG00000270369,AL591684.3,processed_pseudogene,10,TRUE
ENSG00000253801,AC010376.1,processed_pseudogene,5,TRUE
ENSG00000213864,EEF1B2P2,processed_pseudogene,5,TRUE
ENSG00000225282,AP000350.2,processed_pseudogene,22,TRUE
ENSG00000231096,NDUFB4P3,processed_pseudogene,17,TRUE
ENSG00000237306,HSPE1P22,processed_pseudogene,9,TRUE
ENSG00000232771,PPP1R26P5,processed_pseudogene,22,TRUE
ENSG00000220537,AL121977.1,processed_pseudogene,6,TRUE
ENSG00000275756,AL354751.3,processed_pseudogene,9,TRUE
ENSG00000217130,AL139100.1,processed_pseudogene,6,TRUE
ENSG00000265626,AC139085.1,processed_pseudogene,18,TRUE
ENSG00000271589,AL139395.1,processed_pseudogene,X,TRUE
ENSG00000240424,AC092824.1,processed_pseudogene,12,TRUE
ENSG00000254503,AC010319.1,processed_pseudogene,19,TRUE
ENSG00000243780,AC092754.2,processed_pseudogene,15,TRUE
ENSG00000228039,AC253536.2,processed_pseudogene,22,TRUE
ENSG00000271215,RPL21P136,processed_pseudogene,12,TRUE
ENSG00000256975,AC092821.2,processed_pseudogene,12,TRUE
ENSG00000236100,RPL7P4,processed_pseudogene,CHR_HSCHR6_MHC_APD_CTG1,FALSE
ENSG00000270945,HSPE1P7,processed_pseudogene,16,TRUE
ENSG00000225078,AL365338.1,processed_pseudogene,9,TRUE
ENSG00000213216,AC007066.1,processed_pseudogene,9,TRUE
ENSG00000213335,CLNS1AP1,processed_pseudogene,6,TRUE
ENSG00000216347,RPL10P10,processed_pseudogene,6,TRUE
ENSG00000226534,AP000552.2,processed_pseudogene,22,TRUE
ENSG00000227924,RBPJP6,processed_pseudogene,9,TRUE
ENSG00000226107,AC004383.1,processed_pseudogene,X,TRUE
ENSG00000220773,RPSAP44,processed_pseudogene,6,TRUE
ENSG00000187103,FUNDC2P3,processed_pseudogene,6,TRUE
ENSG00000216811,AL035698.1,processed_pseudogene,6,TRUE
ENSG00000266448,AC007923.3,processed_pseudogene,17,TRUE
ENSG00000265863,AC007923.2,processed_pseudogene,17,TRUE
ENSG00000220635,KRASP1,processed_pseudogene,6,TRUE
ENSG00000240238,AC092754.1,processed_pseudogene,15,TRUE
ENSG00000261145,AC009060.2,processed_pseudogene,16,TRUE
ENSG00000251229,AL645924.2,processed_pseudogene,4,TRUE
ENSG00000234932,AC009969.1,processed_pseudogene,2,TRUE
ENSG00000230622,UQCRHP1,processed_pseudogene,6,TRUE
ENSG00000212952,BX088651.1,processed_pseudogene,9,TRUE
ENSG00000224954,PAIP1P1,processed_pseudogene,CHR_HSCHR6_MHC_SSTO_CTG1,FALSE
ENSG00000270713,AL132994.2,processed_pseudogene,14,TRUE
ENSG00000260452,TPRKBP2,processed_pseudogene,16,TRUE
ENSG00000237115,AL139805.1,processed_pseudogene,6,TRUE
ENSG00000219532,SELENOKP2,processed_pseudogene,6,TRUE
ENSG00000226915,AC068137.1,processed_pseudogene,2,TRUE
ENSG00000218107,AL136131.1,processed_pseudogene,6,TRUE
ENSG00000260184,AC023827.1,processed_pseudogene,16,TRUE
ENSG00000260067,MTND4LP25,processed_pseudogene,16,TRUE
ENSG00000234033,RAC1P8,processed_pseudogene,13,TRUE
ENSG00000270856,AL353765.1,processed_pseudogene,13,TRUE
ENSG00000235150,RCBTB2P1,processed_pseudogene,10,TRUE
ENSG00000229156,CR769776.2,processed_pseudogene,9,TRUE
ENSG00000224185,SNX18P9,processed_pseudogene,9,TRUE
ENSG00000281820,RPL5P29,processed_pseudogene,CHR_HG142_HG150_NOVEL_TEST,FALSE
ENSG00000225005,AC211485.1,processed_pseudogene,7,TRUE
ENSG00000277973,AL138828.2,processed_pseudogene,6,TRUE
ENSG00000219575,AL035467.1,processed_pseudogene,6,TRUE
ENSG00000218014,KRT19P1,processed_pseudogene,6,TRUE
ENSG00000256963,AC079602.2,processed_pseudogene,12,TRUE
ENSG00000232105,RPL32P28,processed_pseudogene,13,TRUE
ENSG00000237432,RPS7P12,processed_pseudogene,X,TRUE
ENSG00000223538,AC079602.1,processed_pseudogene,12,TRUE
ENSG00000229932,YWHAZP3,processed_pseudogene,10,TRUE
ENSG00000236509,RPL21P133,processed_pseudogene,X,TRUE
ENSG00000230287,AL445928.1,processed_pseudogene,1,TRUE
ENSG00000225169,BRI3P1,processed_pseudogene,1,TRUE
ENSG00000258566,AC007376.1,processed_pseudogene,14,TRUE
ENSG00000272006,AC037487.3,processed_pseudogene,17,TRUE
ENSG00000274837,AC009233.1,processed_pseudogene,Y,TRUE
ENSG00000213063,RPL29P7,processed_pseudogene,1,TRUE
ENSG00000184111,RPL11P4,processed_pseudogene,10,TRUE
ENSG00000232376,LYPLA2P1,processed_pseudogene,CHR_HSCHR6_MHC_QBL_CTG1,FALSE
ENSG00000261778,AC006362.1,processed_pseudogene,7,TRUE
ENSG00000233377,MTND4P20,processed_pseudogene,10,TRUE
ENSG00000237025,AL121601.2,processed_pseudogene,X,TRUE
ENSG00000179131,AC073335.1,processed_pseudogene,7,TRUE
ENSG00000271136,AL592504.1,processed_pseudogene,X,TRUE
ENSG00000225384,AL606662.1,processed_pseudogene,X,TRUE
ENSG00000254079,AC012339.2,processed_pseudogene,8,TRUE
ENSG00000224550,AC114491.1,processed_pseudogene,1,TRUE
ENSG00000227952,RPL18AP17,processed_pseudogene,13,TRUE
ENSG00000226617,RPL21P110,processed_pseudogene,13,TRUE
ENSG00000217408,PRELID1P2,processed_pseudogene,6,TRUE
ENSG00000271611,AC006006.1,processed_pseudogene,7,TRUE
ENSG00000242703,CCT4P1,processed_pseudogene,7,TRUE
ENSG00000240634,AC145285.1,processed_pseudogene,16,TRUE
ENSG00000225705,AC004899.1,processed_pseudogene,7,TRUE
ENSG00000229165,GDI2P1,processed_pseudogene,7,TRUE
ENSG00000218305,CDC14C,processed_pseudogene,7,TRUE
ENSG00000270763,DDX43P2,processed_pseudogene,7,TRUE
ENSG00000258072,AC126177.7,processed_pseudogene,12,TRUE
ENSG00000243095,RPL3P10,processed_pseudogene,8,TRUE
ENSG00000223467,CALM1P1,processed_pseudogene,X,TRUE
ENSG00000215085,AL365400.1,processed_pseudogene,X,TRUE
ENSG00000236185,HNRNPDLP3,processed_pseudogene,X,TRUE
ENSG00000226307,HNRNPDLP1,processed_pseudogene,X,TRUE
ENSG00000235425,RPS7P13,processed_pseudogene,X,TRUE
ENSG00000270583,AL365400.2,processed_pseudogene,X,TRUE
ENSG00000232842,AL137845.2,processed_pseudogene,X,TRUE
ENSG00000229347,AL596268.1,processed_pseudogene,X,TRUE
ENSG00000203262,AL137845.1,processed_pseudogene,X,TRUE
ENSG00000266944,AC005262.1,processed_pseudogene,19,TRUE
ENSG00000227358,AL354861.1,processed_pseudogene,9,TRUE
ENSG00000230227,SIAH1P1,processed_pseudogene,X,TRUE
ENSG00000277408,Z99129.2,processed_pseudogene,6,TRUE
ENSG00000227604,TOMM22P3,processed_pseudogene,13,TRUE
ENSG00000244199,EIF4EP3,processed_pseudogene,3,TRUE
ENSG00000250966,AC023886.2,processed_pseudogene,4,TRUE
ENSG00000225665,SAR1AP3,processed_pseudogene,4,TRUE
ENSG00000227961,RPL13AP,processed_pseudogene,CHR_HSCHR6_MHC_DBB_CTG1,FALSE
ENSG00000241722,AC083795.1,processed_pseudogene,4,TRUE
ENSG00000227852,RPS29P17,processed_pseudogene,9,TRUE
ENSG00000231349,AC119749.1,processed_pseudogene,1,TRUE
ENSG00000235967,COX5BP3,processed_pseudogene,7,TRUE
ENSG00000223977,AC138623.1,processed_pseudogene,2,TRUE
ENSG00000242399,RPS20P23,processed_pseudogene,8,TRUE
ENSG00000240668,KRT8P36,processed_pseudogene,3,TRUE
ENSG00000250712,AC106872.9,processed_pseudogene,4,TRUE
ENSG00000235371,AL122018.1,processed_pseudogene,1,TRUE
ENSG00000257847,LSM3P2,processed_pseudogene,12,TRUE
ENSG00000250746,AC105250.1,processed_pseudogene,4,TRUE
ENSG00000257864,AC025030.1,processed_pseudogene,12,TRUE
ENSG00000243154,SYPL1P1,processed_pseudogene,3,TRUE
ENSG00000242068,AC108734.3,processed_pseudogene,3,TRUE
ENSG00000184188,AC026410.1,processed_pseudogene,5,TRUE
ENSG00000225045,MTND5P27,processed_pseudogene,2,TRUE
ENSG00000226860,AC109638.1,processed_pseudogene,2,TRUE
ENSG00000242390,RPL6P9,processed_pseudogene,3,TRUE
ENSG00000275116,CU457734.1,processed_pseudogene,CHR_HSCHR19LRC_COX1_CTG3_1,FALSE
ENSG00000248521,AC092612.1,processed_pseudogene,4,TRUE
ENSG00000244390,RPS6P22,processed_pseudogene,12,TRUE
ENSG00000239350,AC105265.1,processed_pseudogene,3,TRUE
ENSG00000248320,THAP12P9,processed_pseudogene,4,TRUE
ENSG00000232208,AL139415.1,processed_pseudogene,1,TRUE
ENSG00000233683,AC004965.1,processed_pseudogene,7,TRUE
ENSG00000224617,BX276092.1,processed_pseudogene,X,TRUE
ENSG00000234995,AC013429.2,processed_pseudogene,7,TRUE
ENSG00000244101,HMGN1P10,processed_pseudogene,3,TRUE
ENSG00000234036,TXNP6,processed_pseudogene,4,TRUE
ENSG00000236191,RPS15AP25,processed_pseudogene,8,TRUE
ENSG00000232683,UQCRHP1,processed_pseudogene,CHR_HSCHR6_MHC_DBB_CTG1,FALSE
ENSG00000213041,AC093422.1,processed_pseudogene,1,TRUE
ENSG00000249768,HSPE1P10,processed_pseudogene,5,TRUE
ENSG00000230783,AC009961.3,processed_pseudogene,2,TRUE
ENSG00000225695,HNRNPA1P35,processed_pseudogene,2,TRUE
ENSG00000229716,RPL23AP19,processed_pseudogene,1,TRUE
ENSG00000230237,AC010975.2,processed_pseudogene,2,TRUE
ENSG00000239246,AC008026.1,processed_pseudogene,17,TRUE
ENSG00000242001,AF186996.2,processed_pseudogene,3,TRUE
ENSG00000224263,CYCSP12,processed_pseudogene,3,TRUE
ENSG00000249176,AC027801.2,processed_pseudogene,17,TRUE
ENSG00000280865,AC233280.8,processed_pseudogene,CHR_HSCHR3_5_CTG3,FALSE
ENSG00000225984,HMGB1P26,processed_pseudogene,1,TRUE
ENSG00000227072,AL353706.1,processed_pseudogene,6,TRUE
ENSG00000226110,BX323845.2,processed_pseudogene,X,TRUE
ENSG00000230331,AL160004.2,processed_pseudogene,1,TRUE
ENSG00000224735,BX323845.1,processed_pseudogene,X,TRUE
ENSG00000270425,AC002487.1,processed_pseudogene,7,TRUE
ENSG00000213058,AL365357.1,processed_pseudogene,1,TRUE
ENSG00000223505,AC114402.1,processed_pseudogene,1,TRUE
ENSG00000229840,ISCA1P2,processed_pseudogene,1,TRUE
ENSG00000271475,AL078624.2,processed_pseudogene,1,TRUE
ENSG00000224315,RPL7P7,processed_pseudogene,1,TRUE
ENSG00000226024,COX5BP7,processed_pseudogene,22,TRUE
ENSG00000214535,RPS15AP1,processed_pseudogene,20,TRUE
ENSG00000237349,BX679664.2,processed_pseudogene,1,TRUE
ENSG00000237754,AC093655.2,processed_pseudogene,7,TRUE
ENSG00000249661,TNRC18P1,processed_pseudogene,4,TRUE
ENSG00000225242,COX6B1P7,processed_pseudogene,1,TRUE
ENSG00000229133,RPS7P4,processed_pseudogene,1,TRUE
ENSG00000234131,ELOCP8,processed_pseudogene,Y,TRUE
ENSG00000231615,AL645568.2,processed_pseudogene,1,TRUE
ENSG00000250496,ABT1P1,processed_pseudogene,4,TRUE
ENSG00000276520,CR589904.2,processed_pseudogene,1,TRUE
ENSG00000271115,AC010738.1,processed_pseudogene,2,TRUE
ENSG00000270569,AC068276.1,processed_pseudogene,2,TRUE
ENSG00000271306,RAC1P9,processed_pseudogene,7,TRUE
ENSG00000232418,AC074348.1,processed_pseudogene,7,TRUE
ENSG00000235454,HAUS6P3,processed_pseudogene,7,TRUE
ENSG00000225415,CCRL1P1,processed_pseudogene,6,TRUE
ENSG00000218586,AC006971.1,processed_pseudogene,7,TRUE
ENSG00000237033,CASP3P1,processed_pseudogene,1,TRUE
ENSG00000234241,AL109618.1,processed_pseudogene,20,TRUE
ENSG00000227999,MTND5P1,processed_pseudogene,21,TRUE
ENSG00000255972,AC026333.1,processed_pseudogene,12,TRUE
ENSG00000270615,SGO1P1,processed_pseudogene,1,TRUE
ENSG00000175509,AL078621.2,processed_pseudogene,2,TRUE
ENSG00000248196,AC092658.1,processed_pseudogene,4,TRUE
ENSG00000225165,AC090071.1,processed_pseudogene,5,TRUE
ENSG00000229210,SUMO2P1,processed_pseudogene,CHR_HSCHR6_MHC_DBB_CTG1,FALSE
ENSG00000229305,AL358876.1,processed_pseudogene,1,TRUE
ENSG00000259470,KRT8P9,processed_pseudogene,15,TRUE
ENSG00000242261,AC018635.1,processed_pseudogene,7,TRUE
ENSG00000213338,ATF4P1,processed_pseudogene,X,TRUE
ENSG00000227233,CICP17,processed_pseudogene,7,TRUE
ENSG00000270304,AC087283.1,processed_pseudogene,15,TRUE
ENSG00000251437,NDUFS5P4,processed_pseudogene,4,TRUE
ENSG00000270799,AC013467.2,processed_pseudogene,2,TRUE
ENSG00000242080,AC008571.1,processed_pseudogene,5,TRUE
ENSG00000219463,RPSAP42,processed_pseudogene,6,TRUE
ENSG00000253233,AP005902.1,processed_pseudogene,8,TRUE
ENSG00000242318,AC058823.1,processed_pseudogene,4,TRUE
ENSG00000226483,AL392088.1,processed_pseudogene,1,TRUE
ENSG00000227832,ST13P21,processed_pseudogene,1,TRUE
ENSG00000236167,GAPDHP57,processed_pseudogene,2,TRUE
ENSG00000271563,HIRAP1,processed_pseudogene,10,TRUE
ENSG00000237861,AL513325.1,processed_pseudogene,1,TRUE
ENSG00000234358,AC003080.1,processed_pseudogene,7,TRUE
ENSG00000251340,MTCYBP35,processed_pseudogene,5,TRUE
ENSG00000213942,AC005840.1,processed_pseudogene,12,TRUE
ENSG00000213925,NPM1P33,processed_pseudogene,2,TRUE
ENSG00000255035,SDHCP4,processed_pseudogene,11,TRUE
ENSG00000255749,GNAI2P1,processed_pseudogene,12,TRUE
ENSG00000256346,AC092470.1,processed_pseudogene,12,TRUE
ENSG00000213448,RPS23P2,processed_pseudogene,4,TRUE
ENSG00000251440,STMN1P2,processed_pseudogene,4,TRUE
ENSG00000270306,AL158050.2,processed_pseudogene,6,TRUE
