row,symbol,uniprot,symbol_representative,n_peptides,n_unique_peptides,npeptides_quant,qvalue,cv_replicates,isoDoping,present_n_lines,present_n_plex,pass_presence50,complete_case,zero_plex
CD44,CD44,P16070,TRUE,22,22,22,0,10.852617868336,FALSE,31,5,TRUE,TRUE,FALSE
NQO2,NQO2,P16083,TRUE,9,9,9,0,7.095763781020196,FALSE,31,5,TRUE,TRUE,FALSE
H2AFX,H2AFX,P16104,TRUE,19,9,9,0,4.055486439138042,FALSE,31,5,TRUE,TRUE,FALSE
ITGB4,ITGB4,P16144,TRUE,92,92,92,0,3.231299650837985,FALSE,31,5,TRUE,TRUE,FALSE
CBR1,CBR1,P16152,TRUE,22,17,17,0,2.101533827225296,FALSE,31,5,TRUE,TRUE,FALSE
ANK1,ANK1,P16157,TRUE,40,37,37,0,10.82861898372722,FALSE,31,5,TRUE,TRUE,FALSE
HLA-A|P16188,HLA-A,P16188,FALSE,22,2,2,0,74.78589136611212,FALSE,18,3,TRUE,FALSE,FALSE
ACADS,ACADS,P16219,TRUE,20,20,20,0,1.883280366559669,FALSE,31,5,TRUE,TRUE,FALSE
CREB1,CREB1,P16220,TRUE,5,3,3,0,10.32559117431603,FALSE,31,5,TRUE,TRUE,FALSE
SLC25A16,SLC25A16,P16260,TRUE,5,5,5,0,6.513583989803261,FALSE,31,5,TRUE,TRUE,FALSE
GLB1,GLB1,P16278,TRUE,19,19,19,0,4.6823206265707364,FALSE,31,5,TRUE,TRUE,FALSE
PPP3CB,PPP3CB,P16298,TRUE,13,8,8,0,8.329254429018349,FALSE,31,5,TRUE,TRUE,FALSE
NCK1,NCK1,P16333,TRUE,23,19,21,0,6.870862579875239,FALSE,31,5,TRUE,TRUE,FALSE
GCFC2,GCFC2,P16383,TRUE,11,11,11,0,6.231523984022475,FALSE,31,5,TRUE,TRUE,FALSE
HIST1H1B,HIST1H1B,P16401,TRUE,48,29,29,0,7.205042863795074,FALSE,31,5,TRUE,TRUE,FALSE
HIST1H1D,HIST1H1D,P16402,TRUE,52,25,25,0,16.19119691881018,FALSE,31,5,TRUE,TRUE,FALSE
HIST1H1C,HIST1H1C,P16403,TRUE,50,23,23,0,17.58873232803986,FALSE,31,5,TRUE,TRUE,FALSE
EPCAM,EPCAM,P16422,TRUE,29,29,29,0,10.75650777503564,FALSE,31,5,TRUE,TRUE,FALSE
POR,POR,P16435,TRUE,58,58,58,0,2.195028854912511,FALSE,31,5,TRUE,TRUE,FALSE
DPEP1,DPEP1,P16444,TRUE,4,4,4,0,21.04872578590532,FALSE,13,2,FALSE,FALSE,FALSE
MGMT,MGMT,P16455,TRUE,11,11,11,0,6.465016654569839,FALSE,31,5,TRUE,TRUE,FALSE
FER,FER,P16591,TRUE,2,2,2,0.003,NA,FALSE,12,2,FALSE,FALSE,FALSE
ATP2A2,ATP2A2,P16615,TRUE,73,61,61,0,10.71051525460624,FALSE,31,5,TRUE,TRUE,FALSE
CD36,CD36,P16671,TRUE,8,8,8,0,8.73533594169376,FALSE,19,3,TRUE,FALSE,FALSE
PLCG2,PLCG2,P16885,TRUE,30,30,30,0,12.00720740453679,FALSE,31,5,TRUE,TRUE,FALSE
FAH,FAH,P16930,TRUE,10,10,10,0,7.217265048632042,FALSE,31,5,TRUE,TRUE,FALSE
STMN1,STMN1,P16949,TRUE,27,20,20,0,7.962646951488879,FALSE,31,5,TRUE,TRUE,FALSE
YBX3,YBX3,P16989,TRUE,18,10,11,0,8.13713206422683,FALSE,31,5,TRUE,TRUE,FALSE
ZFX,ZFX,P17010,TRUE,12,12,12,0,6.208304690659041,FALSE,31,5,TRUE,TRUE,FALSE
ZNF16,ZNF16,P17020,TRUE,4,2,2,0,16.2531648614254,FALSE,25,4,TRUE,FALSE,FALSE
ZNF22,ZNF22,P17026,TRUE,9,7,7,0,8.79908842533304,FALSE,31,5,TRUE,TRUE,FALSE
ZNF24,ZNF24,P17028,TRUE,14,13,13,0,13.01494790219458,FALSE,31,5,TRUE,TRUE,FALSE
ZKSCAN1,ZKSCAN1,P17029,TRUE,6,5,5,0,8.772248399475664,FALSE,31,5,TRUE,TRUE,FALSE
ZNF28,ZNF28,P17035,TRUE,8,1,1,0,10.98953443006767,FALSE,11,2,FALSE,FALSE,FALSE
ZNF3,ZNF3,P17036,TRUE,2,1,1,0.001,NA,FALSE,12,2,FALSE,FALSE,FALSE
ZNF43,ZNF43,P17038,TRUE,5,1,1,0,NA,FALSE,0,0,FALSE,FALSE,TRUE
NAGA,NAGA,P17050,TRUE,15,15,15,0,5.635691713161815,FALSE,31,5,TRUE,TRUE,FALSE
HMGA1,HMGA1,P17096,TRUE,13,13,13,0,3.205420256785576,FALSE,31,5,TRUE,TRUE,FALSE
ZNF7,ZNF7,P17097,TRUE,2,1,1,0.001,NA,FALSE,13,2,FALSE,FALSE,FALSE
ZNF8,ZNF8,P17098,TRUE,4,4,4,0,7.699186748979146,FALSE,24,4,TRUE,FALSE,FALSE
TMEM11,TMEM11,P17152,TRUE,6,6,6,0,3.377789191968499,FALSE,31,5,TRUE,TRUE,FALSE
GOT1,GOT1,P17174,TRUE,34,34,34,0,2.358891645742765,FALSE,31,5,TRUE,TRUE,FALSE
PRKCA,PRKCA,P17252,TRUE,32,24,24,0,3.941025080945872,FALSE,31,5,TRUE,TRUE,FALSE
JUNB,JUNB,P17275,TRUE,13,11,11,0,6.309165789592523,FALSE,31,5,TRUE,TRUE,FALSE
ITGA2,ITGA2,P17301,TRUE,47,47,47,0,4.445672893435027,FALSE,31,5,TRUE,TRUE,FALSE
GJA1,GJA1,P17302,TRUE,11,11,11,0,4.960762928976761,FALSE,31,5,TRUE,TRUE,FALSE
SMPD1,SMPD1,P17405,TRUE,7,7,7,0,21.30985437628072,FALSE,31,5,TRUE,TRUE,FALSE
UBTF,UBTF,P17480,TRUE,66,66,66,0,4.904078957276885,FALSE,31,5,TRUE,TRUE,FALSE
JUND,JUND,P17535,TRUE,8,5,5,0,9.189889507366274,FALSE,31,5,TRUE,TRUE,FALSE
ATF7,ATF7,P17544,TRUE,8,5,5,0,4.734597761039888,FALSE,31,5,TRUE,TRUE,FALSE
NDUFB7,NDUFB7,P17568,TRUE,10,10,10,0,2.785045997055802,FALSE,31,5,TRUE,TRUE,FALSE
PRKACA,PRKACA,P17612,TRUE,16,9,9,0,4.0179556562606,FALSE,31,5,TRUE,TRUE,FALSE
CAPN2,CAPN2,P17655,TRUE,46,44,44,0,0.5518495085915325,FALSE,31,5,TRUE,TRUE,FALSE
DES,DES,P17661,TRUE,8,1,1,0,NA,FALSE,13,2,FALSE,FALSE,FALSE
CEBPB,CEBPB,P17676,TRUE,17,17,17,0,3.204985512598922,FALSE,31,5,TRUE,TRUE,FALSE
HLA-G,HLA-G,P17693,TRUE,8,6,7,0,10.87220752977041,FALSE,31,5,TRUE,TRUE,FALSE
PTPN2,PTPN2,P17706,TRUE,18,18,18,0,3.024513040345619,FALSE,31,5,TRUE,TRUE,FALSE
CTPS1,CTPS1,P17812,TRUE,35,31,32,0,4.484684235607363,FALSE,31,5,TRUE,TRUE,FALSE
ENG,ENG,P17813,TRUE,4,4,4,0,NA,FALSE,19,3,TRUE,FALSE,FALSE
DDX5,DDX5,P17844,TRUE,78,60,60,0,1.774392246497956,FALSE,31,5,TRUE,TRUE,FALSE
PFKL,PFKL,P17858,TRUE,42,35,35,0,2.968431669817622,FALSE,31,5,TRUE,TRUE,FALSE
GM2A,GM2A,P17900,TRUE,9,9,9,0,10.254541473082,FALSE,31,5,TRUE,TRUE,FALSE
LGALS3,LGALS3,P17931,TRUE,14,14,13,0,4.432454769544288,FALSE,31,5,TRUE,TRUE,FALSE
IGFBP3,IGFBP3,P17936,TRUE,13,13,13,0,5.286507093618059,FALSE,31,5,TRUE,TRUE,FALSE
FLT1,FLT1,P17948,TRUE,2,1,1,0.006,NA,FALSE,5,1,FALSE,FALSE,FALSE
PSMC3,PSMC3,P17980,TRUE,46,46,46,0,1.173364991290283,FALSE,31,5,TRUE,TRUE,FALSE
TCP1,TCP1,P17987,TRUE,49,49,49,0,3.773647251832672,FALSE,31,5,TRUE,TRUE,FALSE
PTPN1,PTPN1,P18031,TRUE,40,40,40,0,8.101769116677653,FALSE,31,5,TRUE,TRUE,FALSE
IGFBP2,IGFBP2,P18065,TRUE,12,12,12,0,9.946383683129246,FALSE,31,5,TRUE,TRUE,FALSE
ERCC2,ERCC2,P18074,TRUE,16,16,16,0,8.67725253380383,FALSE,31,5,TRUE,TRUE,FALSE
RPL35A,RPL35A,P18077,TRUE,23,23,23,0,10.57267499392561,FALSE,31,5,TRUE,TRUE,FALSE
ITGB5,ITGB5,P18084,TRUE,32,32,32,0,6.582552975931813,FALSE,31,5,TRUE,TRUE,FALSE
ARF4,ARF4,P18085,TRUE,11,8,8,0,1.667404631866516,FALSE,31,5,TRUE,TRUE,FALSE
RPL7,RPL7,P18124,TRUE,36,36,36,0,8.588613837811547,FALSE,31,5,TRUE,TRUE,FALSE
VCL,VCL,P18206,TRUE,142,142,142,0,2.407119358918192,FALSE,31,5,TRUE,TRUE,FALSE
GPX2,GPX2,P18283,TRUE,5,5,5,0,NA,FALSE,7,1,FALSE,FALSE,FALSE
LBP,LBP,P18428,TRUE,4,4,4,0,NA,FALSE,6,1,FALSE,FALSE,FALSE
PTPRA,PTPRA,P18433,TRUE,13,13,13,0,9.575944929504434,FALSE,31,5,TRUE,TRUE,FALSE
NAT1,NAT1,P18440,TRUE,3,3,3,0,7.065987131789128,FALSE,24,4,TRUE,FALSE,FALSE
HLA-B|P18465,HLA-B,P18465,FALSE,20,2,2,0,NA,FALSE,0,0,FALSE,FALSE,TRUE
IL1RN,IL1RN,P18510,TRUE,5,5,5,0,2.309726110314159,FALSE,26,4,TRUE,FALSE,FALSE
ITGB6,ITGB6,P18564,TRUE,20,20,20,0,15.68619143535241,FALSE,31,5,TRUE,TRUE,FALSE
SON,SON,P18583,TRUE,60,59,59,0,1.934504635154018,FALSE,31,5,TRUE,TRUE,FALSE
NELFE,NELFE,P18615,TRUE,25,23,24,0,0.3601014700516145,FALSE,31,5,TRUE,TRUE,FALSE
RPL17,RPL17,P18621,TRUE,26,24,25,0,5.527291421199797,FALSE,31,5,TRUE,TRUE,FALSE
PGAM1,PGAM1,P18669,TRUE,29,21,21,0,3.695574598618252,FALSE,31,5,TRUE,TRUE,FALSE
RCC1,RCC1,P18754,TRUE,33,32,32,0,4.673321531837476,FALSE,31,5,TRUE,TRUE,FALSE
SDC1,SDC1,P18827,TRUE,4,4,4,0,11.51329288073357,FALSE,31,5,TRUE,TRUE,FALSE
ATF1,ATF1,P18846,TRUE,5,3,3,0,3.199814423222702,FALSE,31,5,TRUE,TRUE,FALSE
ATF3,ATF3,P18847,TRUE,5,5,5,0,26.76595090546317,FALSE,19,3,TRUE,FALSE,FALSE
ATF6,ATF6,P18850,TRUE,10,10,10,0,5.997251795057845,FALSE,31,5,TRUE,TRUE,FALSE
LIG1,LIG1,P18858,TRUE,44,43,43,0,3.07655164842036,FALSE,31,5,TRUE,TRUE,FALSE
ATP5J,ATP5J,P18859,TRUE,15,15,15,0,3.160002328975567,FALSE,31,5,TRUE,TRUE,FALSE
XRCC1,XRCC1,P18887,TRUE,21,21,21,0,5.178098740389132,FALSE,31,5,TRUE,TRUE,FALSE
KRT15,KRT15,P19012,TRUE,25,7,9,0,11.11407653847178,FALSE,31,5,TRUE,TRUE,FALSE
KRT4,KRT4,P19013,TRUE,37,26,26,0,8.150465940359346,FALSE,31,5,TRUE,TRUE,FALSE
PAM,PAM,P19021,TRUE,5,5,5,0,14.58365525880024,FALSE,24,4,TRUE,FALSE,FALSE
CDH2,CDH2,P19022,TRUE,23,23,23,0,33.87542508004618,FALSE,31,5,TRUE,TRUE,FALSE
TSPAN8,TSPAN8,P19075,TRUE,4,4,4,0,64.14030046100778,FALSE,31,5,TRUE,TRUE,FALSE
PLCG1,PLCG1,P19174,TRUE,31,31,31,0,6.836281820282796,FALSE,31,5,TRUE,TRUE,FALSE
UGT1A6,UGT1A6,P19224,TRUE,17,17,17,0,7.939850417036612,FALSE,31,5,TRUE,TRUE,FALSE
CD58,CD58,P19256,TRUE,5,5,5,0,4.662461611070905,FALSE,31,5,TRUE,TRUE,FALSE
VCAM1,VCAM1,P19320,TRUE,3,2,2,0.001,NA,FALSE,12,2,FALSE,FALSE,FALSE
NCL,NCL,P19338,TRUE,112,111,112,0,3.200117730169183,FALSE,31,5,TRUE,TRUE,FALSE
HK1,HK1,P19367,TRUE,77,69,69,0,2.938648967873289,FALSE,31,5,TRUE,TRUE,FALSE
POLR2C,POLR2C,P19387,TRUE,14,14,14,0,3.78576114857051,FALSE,31,5,TRUE,TRUE,FALSE
POLR2E,POLR2E,P19388,TRUE,10,10,10,0,2.077180940158287,FALSE,31,5,TRUE,TRUE,FALSE
NDUFV2,NDUFV2,P19404,TRUE,19,19,19,0,1.548843336012813,FALSE,31,5,TRUE,TRUE,FALSE
GGT1,GGT1,P19440,TRUE,16,16,16,0,7.185146080283229,FALSE,31,5,TRUE,TRUE,FALSE
ERCC3,ERCC3,P19447,TRUE,32,32,32,0,6.151552392226018,FALSE,31,5,TRUE,TRUE,FALSE
TRIM21,TRIM21,P19474,TRUE,12,12,12,0,8.58270266953012,FALSE,31,5,TRUE,TRUE,FALSE
EIF2AK2,EIF2AK2,P19525,TRUE,28,28,28,0,6.074459462413344,FALSE,31,5,TRUE,TRUE,FALSE
TFE3,TFE3,P19532,TRUE,9,4,4,0,16.25157046706494,FALSE,25,4,TRUE,FALSE,FALSE
WT1,WT1,P19544,TRUE,7,7,7,0,5.708538869400154,TRUE,31,5,TRUE,TRUE,FALSE
SRM,SRM,P19623,TRUE,15,15,15,0,3.915726332117353,FALSE,31,5,TRUE,TRUE,FALSE
SLC9A1,SLC9A1,P19634,TRUE,5,5,5,0,18.53663444995316,FALSE,24,4,TRUE,FALSE,FALSE
CSNK2A2,CSNK2A2,P19784,TRUE,13,11,11,0,3.65780718500967,FALSE,31,5,TRUE,TRUE,FALSE
AOC1,AOC1,P19801,TRUE,12,12,12,0,25.39574021337024,FALSE,19,3,TRUE,FALSE,FALSE
ITIH2,ITIH2,P19823,TRUE,14,14,14,0,6.855755170485817,FALSE,31,5,TRUE,TRUE,FALSE
NFKB1,NFKB1,P19838,TRUE,26,26,26,0,2.291191282262471,FALSE,31,5,TRUE,TRUE,FALSE
FST,FST,P19883,TRUE,7,7,7,0,19.0152568668722,FALSE,11,2,FALSE,FALSE,FALSE
TYMP,TYMP,P19971,TRUE,15,15,15,0,8.492089045399574,FALSE,31,5,TRUE,TRUE,FALSE
ATP2B1,ATP2B1,P20020,TRUE,56,31,30,0,7.502108104578672,FALSE,31,5,TRUE,TRUE,FALSE
HLA-DRB1,HLA-DRB1,P20039,TRUE,8,1,1,0,13.53480977758071,FALSE,18,3,TRUE,FALSE,FALSE
EIF2S2,EIF2S2,P20042,TRUE,41,41,41,0,3.053376362149999,FALSE,31,5,TRUE,TRUE,FALSE
TCN2,TCN2,P20062,TRUE,4,4,4,0.001,35.40919511005441,FALSE,13,2,FALSE,FALSE,FALSE
ANXA7,ANXA7,P20073,TRUE,31,29,29,0,3.637186832141394,FALSE,31,5,TRUE,TRUE,FALSE
TBP,TBP,P20226,TRUE,4,4,4,0,7.401433190968566,FALSE,31,5,TRUE,TRUE,FALSE
CCNA2,CCNA2,P20248,TRUE,2,2,2,0,3.937955554847949,FALSE,31,5,TRUE,TRUE,FALSE
BTF3,BTF3,P20290,TRUE,23,21,21,0,3.001618676496444,FALSE,31,5,TRUE,TRUE,FALSE
RAB3A,RAB3A,P20336,TRUE,9,3,4,0,19.09929253173168,FALSE,31,5,TRUE,TRUE,FALSE
RAB3B,RAB3B,P20337,TRUE,10,6,6,0,2.833138356215104,FALSE,31,5,TRUE,TRUE,FALSE
RAB4A,RAB4A,P20338,TRUE,13,10,10,0,6.295359435054467,FALSE,31,5,TRUE,TRUE,FALSE
RAB5A,RAB5A,P20339,TRUE,13,8,8,0,7.75488393570294,FALSE,31,5,TRUE,TRUE,FALSE
RAB6A,RAB6A,P20340,TRUE,26,12,12,0,4.026329385850293,FALSE,31,5,TRUE,TRUE,FALSE
MSH3,MSH3,P20585,TRUE,29,28,29,0,4.060246771413935,FALSE,31,5,TRUE,TRUE,FALSE
MX1,MX1,P20591,TRUE,45,39,39,0,13.28102133412192,FALSE,31,5,TRUE,TRUE,FALSE
MX2,MX2,P20592,TRUE,22,16,16,0,4.372750331332592,FALSE,11,2,FALSE,FALSE,FALSE
PSMB1,PSMB1,P20618,TRUE,17,17,17,0,5.278583980511346,FALSE,31,5,TRUE,TRUE,FALSE
M6PR,M6PR,P20645,TRUE,15,15,15,0,5.016054338209464,FALSE,31,5,TRUE,TRUE,FALSE
ATP4A,ATP4A,P20648,TRUE,7,2,2,0,49.88604739935775,FALSE,13,2,FALSE,FALSE,FALSE
COX5A,COX5A,P20674,TRUE,12,12,12,0,3.621498444275605,FALSE,31,5,TRUE,TRUE,FALSE
LMNB1,LMNB1,P20700,TRUE,90,80,81,0,2.842196275956316,FALSE,31,5,TRUE,TRUE,FALSE
DDC,DDC,P20711,TRUE,3,3,3,0.001,NA,FALSE,7,1,FALSE,FALSE,FALSE
PZP,PZP,P20742,TRUE,3,1,1,0,9.658193422952152,FALSE,31,5,TRUE,TRUE,FALSE
BCL3,BCL3,P20749,TRUE,7,7,7,0,4.399414477756173,FALSE,13,2,FALSE,FALSE,FALSE
CAST,CAST,P20810,TRUE,60,60,60,0,3.311067641045119,FALSE,31,5,TRUE,TRUE,FALSE
EFNA1,EFNA1,P20827,TRUE,3,3,3,0.003,7.681512368962673,FALSE,31,5,TRUE,TRUE,FALSE
IMPDH1,IMPDH1,P20839,TRUE,22,18,18,0,4.80986122158569,TRUE,31,5,TRUE,TRUE,FALSE
C4BPB,C4BPB,P20851,TRUE,3,3,3,0,NA,FALSE,7,1,FALSE,FALSE,FALSE
COL5A1,COL5A1,P20908,TRUE,7,4,4,0,0.6981661067901612,FALSE,24,4,TRUE,FALSE,FALSE
FLG,FLG,P20930,TRUE,60,60,59,0,18.66589361589728,FALSE,31,5,TRUE,TRUE,FALSE
AGA,AGA,P20933,TRUE,12,12,12,0,3.569914143288552,FALSE,31,5,TRUE,TRUE,FALSE
RASA1,RASA1,P20936,TRUE,12,12,12,0,10.17254152884965,FALSE,31,5,TRUE,TRUE,FALSE
PTMS,PTMS,P20962,TRUE,6,6,6,0,4.052396551491977,FALSE,31,5,TRUE,TRUE,FALSE
CDK11B,CDK11B,P21127,TRUE,32,5,5,0,4.888622496055344,FALSE,31,5,TRUE,TRUE,FALSE
PTN,PTN,P21246,TRUE,2,2,2,0.003,NA,FALSE,5,1,FALSE,FALSE,FALSE
GSTM3,GSTM3,P21266,TRUE,17,16,16,0,10.69089427747623,FALSE,31,5,TRUE,TRUE,FALSE
ATP6V1B2,ATP6V1B2,P21281,TRUE,37,24,24,0,0.8688595952400987,FALSE,31,5,TRUE,TRUE,FALSE
ATP6V1C1,ATP6V1C1,P21283,TRUE,33,33,32,0,3.056580761479364,FALSE,31,5,TRUE,TRUE,FALSE
CSRP1,CSRP1,P21291,TRUE,20,20,20,0,3.536629566953116,FALSE,31,5,TRUE,TRUE,FALSE
FLNA,FLNA,P21333,TRUE,247,224,224,0,1.957803052512725,FALSE,31,5,TRUE,TRUE,FALSE
NF1,NF1,P21359,TRUE,19,18,18,0,4.200005621291572,TRUE,31,5,TRUE,TRUE,FALSE
MAOA,MAOA,P21397,TRUE,23,19,22,0,28.23969979148328,FALSE,31,5,TRUE,TRUE,FALSE
ACO1,ACO1,P21399,TRUE,56,56,56,0,1.870480614557634,FALSE,31,5,TRUE,TRUE,FALSE
ABCB4,ABCB4,P21439,TRUE,10,2,2,0,21.10293305075043,FALSE,18,3,TRUE,FALSE,FALSE
SYT1,SYT1,P21579,TRUE,8,8,8,0,NA,FALSE,7,1,FALSE,FALSE,FALSE
TNFAIP3,TNFAIP3,P21580,TRUE,20,20,20,0,13.67707587479044,FALSE,24,4,TRUE,FALSE,FALSE
KITLG,KITLG,P21583,TRUE,3,3,3,0.004,4.72002225855653,FALSE,11,2,FALSE,FALSE,FALSE
NT5E,NT5E,P21589,TRUE,39,37,38,0,3.465401864438166,FALSE,31,5,TRUE,TRUE,FALSE
TAF1,TAF1,P21675,TRUE,13,13,13,0,4.980913154870757,FALSE,31,5,TRUE,TRUE,FALSE
EPHA1,EPHA1,P21709,TRUE,4,4,4,0,7.719595915237999,FALSE,17,3,TRUE,FALSE,FALSE
MDK,MDK,P21741,TRUE,13,13,13,0,7.068440128440566,FALSE,31,5,TRUE,TRUE,FALSE
VDAC1,VDAC1,P21796,TRUE,37,35,36,0,3.426999153785047,FALSE,31,5,TRUE,TRUE,FALSE
BGN,BGN,P21810,TRUE,3,3,3,0.001,3.834133013577626,FALSE,18,3,TRUE,FALSE,FALSE
ERBB3,ERBB3,P21860,TRUE,4,4,4,0.001,NA,FALSE,6,1,FALSE,FALSE,FALSE
SDHB,SDHB,P21912,TRUE,35,35,34,0,3.819406277559308,FALSE,31,5,TRUE,TRUE,FALSE
CD9,CD9,P21926,TRUE,13,13,13,0,15.73610229472511,FALSE,31,5,TRUE,TRUE,FALSE
BCKDHB,BCKDHB,P21953,TRUE,9,9,9,0,4.991723578433606,FALSE,31,5,TRUE,TRUE,FALSE
COMT,COMT,P21964,TRUE,20,20,20,0,4.472592459971671,FALSE,31,5,TRUE,TRUE,FALSE
TGM2,TGM2,P21980,TRUE,57,57,57,0,6.225219994708445,FALSE,31,5,TRUE,TRUE,FALSE
MUT,MUT,P22033,TRUE,43,43,43,0,2.289656419395626,FALSE,31,5,TRUE,TRUE,FALSE
OSBP,OSBP,P22059,TRUE,46,44,45,0,3.198969811712694,FALSE,31,5,TRUE,TRUE,FALSE
PCMT1,PCMT1,P22061,TRUE,22,22,22,0,3.608154007857141,FALSE,31,5,TRUE,TRUE,FALSE
FBL,FBL,P22087,TRUE,31,28,29,0,1.052249767173789,FALSE,31,5,TRUE,TRUE,FALSE
GART,GART,P22102,TRUE,70,70,70,0,2.000217732200968,FALSE,31,5,TRUE,TRUE,FALSE
CDH3,CDH3,P22223,TRUE,13,10,10,0,7.976943046104823,FALSE,31,5,TRUE,TRUE,FALSE
PAICS,PAICS,P22234,TRUE,41,41,41,0,3.801980931860331,FALSE,31,5,TRUE,TRUE,FALSE
SCP2,SCP2,P22307,TRUE,50,50,50,0,3.011822644079258,FALSE,31,5,TRUE,TRUE,FALSE
UBA1,UBA1,P22314,TRUE,71,70,70,0,1.261165944689357,FALSE,31,5,TRUE,TRUE,FALSE
GPX3,GPX3,P22352,TRUE,6,6,6,0,14.29387636348097,FALSE,31,5,TRUE,TRUE,FALSE
NME2,NME2,P22392,TRUE,17,3,3,0,12.75290956970401,FALSE,31,5,TRUE,TRUE,FALSE
ENPP1,ENPP1,P22413,TRUE,10,10,10,0,2.158797363435413,FALSE,26,4,TRUE,FALSE,FALSE
USF1,USF1,P22415,TRUE,7,5,5,0,5.609347043318843,FALSE,31,5,TRUE,TRUE,FALSE
FGFR4,FGFR4,P22455,TRUE,3,1,1,0.001,8.228008580580608,FALSE,20,3,TRUE,FALSE,FALSE
HIST1H1T,HIST1H1T,P22492,TRUE,10,4,4,0,NA,FALSE,13,2,FALSE,FALSE,FALSE
FDXR,FDXR,P22570,TRUE,35,35,35,0,4.330925578130022,FALSE,31,5,TRUE,TRUE,FALSE
FGFR3,FGFR3,P22607,TRUE,6,3,3,0,NA,FALSE,6,1,FALSE,FALSE,FALSE
HNRNPA2B1,HNRNPA2B1,P22626,TRUE,50,46,47,0,1.19519625265984,FALSE,31,5,TRUE,TRUE,FALSE
RFX1,RFX1,P22670,TRUE,12,12,12,0,5.602898901433331,FALSE,31,5,TRUE,TRUE,FALSE
CALB2,CALB2,P22676,TRUE,11,10,10,0,51.78351301571466,TRUE,31,5,TRUE,TRUE,FALSE
CBL,CBL,P22681,TRUE,14,11,11,0,4.537789825073928,FALSE,31,5,TRUE,TRUE,FALSE
IGFBP4,IGFBP4,P22692,TRUE,4,4,4,0,2.138331605031906,FALSE,31,5,TRUE,TRUE,FALSE
PRKACB,PRKACB,P22694,TRUE,14,7,7,0,11.31090805428426,FALSE,31,5,TRUE,TRUE,FALSE
UQCRC2,UQCRC2,P22695,TRUE,33,33,33,0,1.049833123008654,FALSE,31,5,TRUE,TRUE,FALSE
TGM1,TGM1,P22735,TRUE,2,2,2,0.003,NA,FALSE,13,2,FALSE,FALSE,FALSE
FECH,FECH,P22830,TRUE,23,23,23,0,5.551041483765172,FALSE,31,5,TRUE,TRUE,FALSE
XPA,XPA,P23025,TRUE,4,4,4,0,10.21424519493331,FALSE,31,5,TRUE,TRUE,FALSE
CES1,CES1,P23141,TRUE,32,32,32,0,22.02415719726528,FALSE,31,5,TRUE,TRUE,FALSE
FBLN1,FBLN1,P23142,TRUE,24,24,24,0,4.437946335307837,FALSE,31,5,TRUE,TRUE,FALSE
TCEA1,TCEA1,P23193,TRUE,33,29,29,0,2.726776825525159,FALSE,31,5,TRUE,TRUE,FALSE
PTGS1,PTGS1,P23219,TRUE,21,21,21,0,5.309336561454931,FALSE,31,5,TRUE,TRUE,FALSE
ITGA6,ITGA6,P23229,TRUE,57,57,57,0,1.422753423549495,FALSE,31,5,TRUE,TRUE,FALSE
SFPQ,SFPQ,P23246,TRUE,70,68,68,0,3.278632978974336,FALSE,31,5,TRUE,TRUE,FALSE
TUBG1,TUBG1,P23258,TRUE,16,16,16,0,3.337680878361614,FALSE,31,5,TRUE,TRUE,FALSE
PPIB,PPIB,P23284,TRUE,33,32,32,0,1.524171279775549,FALSE,31,5,TRUE,TRUE,FALSE
S100A1,S100A1,P23297,TRUE,3,3,3,0,10.62854884894344,FALSE,31,5,TRUE,TRUE,FALSE
ANOS1,ANOS1,P23352,TRUE,4,4,4,0,13.50481726942733,FALSE,11,2,FALSE,FALSE,FALSE
ME2,ME2,P23368,TRUE,35,34,34,0,1.810645892151335,FALSE,31,5,TRUE,TRUE,FALSE
GLDC,GLDC,P23378,TRUE,50,50,50,0,16.6110600550563,FALSE,31,5,TRUE,TRUE,FALSE
WARS,WARS,P23381,TRUE,35,35,35,0,6.94270639974472,FALSE,31,5,TRUE,TRUE,FALSE
RPS3,RPS3,P23396,TRUE,42,42,42,0,4.90790296702871,FALSE,31,5,TRUE,TRUE,FALSE
GCSH,GCSH,P23434,TRUE,5,5,5,0,5.573485720133744,FALSE,31,5,TRUE,TRUE,FALSE
RPS6KB1,RPS6KB1,P23443,TRUE,11,10,10,0,3.809095642496729,FALSE,31,5,TRUE,TRUE,FALSE
JAK1,JAK1,P23458,TRUE,32,31,31,0,2.373109204616481,FALSE,31,5,TRUE,TRUE,FALSE
PTPRG,PTPRG,P23470,TRUE,8,8,8,0,10.36161664262164,FALSE,31,5,TRUE,TRUE,FALSE
SP100,SP100,P23497,TRUE,29,20,20,0,2.381980435572816,FALSE,31,5,TRUE,TRUE,FALSE
NFYA,NFYA,P23511,TRUE,4,4,4,0,6.287765311114669,FALSE,31,5,TRUE,TRUE,FALSE
AHCY,AHCY,P23526,TRUE,44,42,43,0,1.884694612374822,FALSE,31,5,TRUE,TRUE,FALSE
CFL1,CFL1,P23528,TRUE,34,22,22,0,2.553984489467419,FALSE,31,5,TRUE,TRUE,FALSE
EIF4B,EIF4B,P23588,TRUE,45,45,45,0,4.035825361059671,FALSE,31,5,TRUE,TRUE,FALSE
F8A1,F8A1,P23610,TRUE,6,6,6,0,6.742298058753721,FALSE,31,5,TRUE,TRUE,FALSE
