cell_line,subtype,chromosome,start,end,probes,weight,log2_raw,log2c,log2c_auto
OV3331,HGS,chr6,31177670,34654821,899,598.947,-1.1642,-1.108106631918819,-1.1045891205856255
OV3331,HGS,chr6,34757775,59942596,2332,2096.2,-0.11755,-0.06145663191881916,-0.057939120585625545
OV3331,HGS,chr6,60094958,104729399,1737,1886.2,-0.0553019,7.914680811808433e-4,0.004308979414374456
OV3331,HGS,chr6,104729620,107334384,170,178.762,-1.06654,-1.0104466319188192,-1.0069291205856257
OV3331,HGS,chr6,107453719,109338615,168,172.03,0.0594176,0.11551096808118085,0.11902847941437446
OV3331,HGS,chr6,109340900,170583242,3721,3645.19,-1.09948,-1.0433866319188192,-1.0398691205856256
OV3331,HGS,chr6,170583443,170745941,7,7.38121,-0.156957,-0.10086363191881917,-0.09734612058562556
OV3331,HGS,chr7,20809,3824331,153,135.932,0.677711,0.7338043680811808,0.7373218794143744
OV3331,HGS,chr7,3950867,11827451,537,482.777,0.0163446,0.07243796808118085,0.07595547941437446
OV3331,HGS,chr7,12214796,12393805,36,28.7335,-1.22636,-1.170266631918819,-1.1667491205856255
OV3331,HGS,chr7,12571522,57120628,2410,2410.57,-0.109012,-0.05291863191881915,-0.04940112058562554
OV3331,HGS,chr7,57120628,142346017,6069,5558.71,0.471482,0.5275753680811809,0.5310928794143744
OV3331,HGS,chr7,142619018,159142555,1292,1092.68,0.506559,0.5626523680811808,0.5661698794143745
OV3331,HGS,chr8,150500,35793577,2079,1927.76,-1.08189,-1.0257966319188192,-1.0222791205856256
OV3331,HGS,chr8,36784385,40154534,397,356.265,0.461248,0.5173413680811808,0.5208588794143745
OV3331,HGS,chr8,40530659,41306909,13,17.9776,-1.09162,-1.0355266319188192,-1.0320091205856257
OV3331,HGS,chr8,41497462,85115599,1749,1880.04,0.513548,0.5696413680811808,0.5731588794143745
OV3331,HGS,chr8,85123387,93925525,401,426.697,1.18989,1.2459833680811807,1.2495008794143743
OV3331,HGS,chr8,93925525,95156415,173,162.115,0.488301,0.5443943680811808,0.5479118794143745
OV3331,HGS,chr8,95247571,99868496,260,280.879,1.12889,1.1849833680811808,1.1885008794143743
OV3331,HGS,chr8,99870743,103442898,299,290.547,1.50331,1.5594033680811807,1.5629208794143743
OV3331,HGS,chr8,103652158,145054207,1665,1731.19,1.15059,1.2066833680811808,1.2102008794143744
OV3331,HGS,chr9,18896,39102728,2459,2301.14,0.471136,0.5272293680811808,0.5307468794143745
OV3331,HGS,chr9,39103706,42568999,137,132.315,0.904531,0.9606243680811808,0.9641418794143745
OV3331,HGS,chr9,42625419,45584288,28,40.6487,0.330331,0.38642436808118086,0.3899418794143744
OV3331,HGS,chr9,60383628,138243727,5844,5181.57,0.533395,0.5894883680811808,0.5930058794143744
OV3331,HGS,chr10,46938,41883552,2300,2292.74,-0.0649963,-0.008902931918819162,-0.00538542058562555
OV3331,HGS,chr10,42034262,122600606,6015,5507.46,0.48048,0.5365733680811808,0.5400908794143745
OV3331,HGS,chr10,122600944,122621398,22,13.531,-0.617783,-0.5616896319188192,-0.5581721205856255
OV3331,HGS,chr10,122625227,132808655,557,524.034,0.514975,0.5710683680811808,0.5745858794143744
OV3331,HGS,chr10,132833319,133300168,49,31.6375,1.33022,1.3863133680811808,1.3898308794143743
OV3331,HGS,chr10,133302691,133778786,50,39.5874,0.368361,0.42445436808118087,0.4279718794143744
OV3331,HGS,chr11,86635,3776071,303,221.198,-0.972107,-0.9160136319188192,-0.9124961205856256
OV3331,HGS,chr11,3778838,7669389,757,629.345,-1.35581,-1.2997166319188191,-1.2961991205856256
OV3331,HGS,chr11,7669614,12944377,544,493.056,-1.10692,-1.050826631918819,-1.0473091205856255
OV3331,HGS,chr11,13290431,18366238,431,400.203,-0.0575567,-0.001463331918819158,0.0020541794143744546
OV3331,HGS,chr11,18366272,18516191,31,28.4486,-1.23395,-1.1778566319188193,-1.1743391205856257
OV3331,HGS,chr11,18519498,50869436,1779,1693.09,-0.161464,-0.10537063191881915,-0.10185312058562554
OV3331,HGS,chr11,51018296,60660798,851,788.827,-0.270274,-0.21418063191881917,-0.21066312058562556
OV3331,HGS,chr11,60679901,78568811,2277,1755.15,0.482598,0.5386913680811809,0.5422088794143745
OV3331,HGS,chr11,78571324,79226674,41,41.3797,-0.377783,-0.32168963191881916,-0.3181721205856255
OV3331,HGS,chr11,79297464,93668989,643,673.369,0.491688,0.5477813680811808,0.5512988794143745
OV3331,HGS,chr11,93669661,113946147,1399,1374.27,-0.104924,-0.04883063191881916,-0.045313120585625546
OV3331,HGS,chr11,113977514,118786271,538,432.921,0.450959,0.5070523680811808,0.5105698794143745
OV3331,HGS,chr11,118883904,134734746,1282,1085.57,-0.22167,-0.16557663191881916,-0.16205912058562555
OV3331,HGS,chr12,15058,9467789,1384,1099.78,-0.191011,-0.13491763191881914,-0.13140012058562553
OV3331,HGS,chr12,9480512,9575729,30,23.4766,-3.95065,-3.894556631918819,-3.8910391205856256
OV3331,HGS,chr12,9595225,52056689,3255,3048.4,-0.148261,-0.09216763191881916,-0.08865012058562555
OV3331,HGS,chr12,52058633,65966261,1981,1524.61,0.380461,0.43655436808118087,0.4400718794143744
OV3331,HGS,chr12,66107159,133227152,4931,4541.81,0.481778,0.5378713680811809,0.5413888794143744
OV3331,HGS,chr13,15914981,18819396,17,27.1581,-0.584379,-0.5282856319188192,-0.5247681205856255
OV3331,HGS,chr13,18833649,21177414,216,210.573,0.491566,0.5476593680811809,0.5511768794143744
OV3331,HGS,chr13,21177414,23886539,151,152.707,1.05795,1.1140433680811808,1.1175608794143743
OV3331,HGS,chr13,23891222,26404138,287,259.499,0.390275,0.44636836808118086,0.4498858794143744
OV3331,HGS,chr13,26642214,30554299,237,236.85,0.901668,0.9577613680811808,0.9612788794143745
OV3331,HGS,chr13,30621127,33129174,283,261.917,0.416052,0.4721453680811808,0.47566287941437446
OV3331,HGS,chr13,33129174,40253206,377,391.64,-0.0479505,0.008142868081180844,0.011660379414374457
OV3331,HGS,chr13,40350208,54312069,1032,1021.85,-1.06339,-1.0072966319188192,-1.0037791205856257
OV3331,HGS,chr13,54440662,57167669,10,23.2842,0.638832,0.6949253680811808,0.6984428794143744
OV3331,HGS,chr13,57173449,74418850,223,329.98,-1.11013,-1.0540366319188192,-1.0505191205856257
OV3331,HGS,chr13,75238826,80336959,300,300.896,-0.0594776,-0.003384231918819154,1.332794143744584e-4
OV3331,HGS,chr13,80336959,93830360,64,142.076,-1.17588,-1.1197866319188192,-1.1162691205856257
OV3331,HGS,chr13,94027689,96023813,150,153.696,0.0229169,0.07901026808118085,0.08252777941437446
OV3331,HGS,chr13,96091364,99081841,182,170.69,-1.0327,-0.9766066319188191,-0.9730891205856255
OV3331,HGS,chr13,99201337,101378688,143,149.171,-0.0908408,-0.034747431918819155,-0.031229920585625542
OV3331,HGS,chr13,101395151,105490091,191,190.894,-1.22782,-1.171726631918819,-1.1682091205856255
OV3331,HGS,chr13,106128278,109052507,79,102.199,-0.177727,-0.12163363191881915,-0.11811612058562554
OV3331,HGS,chr13,109054245,114327328,402,319.774,0.646406,0.7024993680811809,0.7060168794143745
OV3331,HGS,chr14,15928893,19921632,99,87.9293,0.585412,0.6415053680811809,0.6450228794143745
OV3331,HGS,chr14,19935652,26423019,1232,931.605,-0.229948,-0.17385463191881917,-0.17033712058562556
OV3331,HGS,chr14,26431713,91660028,4083,3968.08,-0.0832655,-0.027172131918819162,-0.02365462058562555
OV3331,HGS,chr14,91669770,105856241,1234,1060.47,-1.04002,-0.9839266319188191,-0.9804091205856255
OV3331,HGS,chr14,105864175,105914433,17,8.70608,0.629453,0.6855463680811809,0.6890638794143745
OV3331,HGS,chr14,105916778,106875054,113,89.4254,-1.41977,-1.3636766319188192,-1.3601591205856256
OV3331,HGS,chr15,16888973,30905399,980,791.144,0.206387,0.2624803680811808,0.26599787941437447
OV3331,HGS,chr15,30905399,41578064,1086,924.939,-0.0980869,-0.04199353191881916,-0.03847602058562555
OV3331,HGS,chr15,41668824,41825446,15,56.3373,-6.99979,-6.943696631918819,-6.940179120585626
OV3331,HGS,chr15,41842142,74075047,3596,3172.97,-0.0817265,-0.02563313191881915,-0.022115620585625537
OV3331,HGS,chr15,74075384,101976614,2154,1864.03,0.502775,0.5588683680811808,0.5623858794143745
OV3331,HGS,chr16,14031,2025326,197,130.457,0.2381,0.29419336808118085,0.29771087941437446
OV3331,HGS,chr16,2037506,2395938,56,31.0514,-1.00014,-0.9440466319188192,-0.9405291205856255
OV3331,HGS,chr16,2404154,38318804,3393,2669.85,-0.00716644,0.04892692808118085,0.05244443941437446
OV3331,HGS,chr16,46473918,48548180,236,209.623,0.558308,0.6144013680811808,0.6179188794143745
OV3331,HGS,chr16,48551371,90186174,3081,2566.53,-0.0601393,-0.004045931918819155,-5.284205856255428e-4
OV3331,HGS,chr17,161404,27426051,3013,2310.62,-0.0454807,0.010612668081180845,0.014130179414374458
OV3331,HGS,chr17,27550515,28132708,55,35.7063,1.1703,1.2263933680811807,1.2299108794143743
OV3331,HGS,chr17,28161090,34360671,941,751.035,-0.0800516,-0.023958231918819156,-0.020440720585625544
OV3331,HGS,chr17,34361748,36157015,277,220.835,-1.18131,-1.1252166319188193,-1.1216991205856257
OV3331,HGS,chr17,36165892,37987544,292,225.253,-0.0951363,-0.03904293191881915,-0.035525420585625536
OV3331,HGS,chr17,38195848,53825213,2507,1857.18,-0.0416346,0.014458768081180844,0.017976279414374456
OV3331,HGS,chr17,54460462,56350986,75,79.5061,0.883424,0.9395173680811808,0.9430348794143745
OV3331,HGS,chr17,56353818,83240468,2979,2438.28,-0.018618,0.03747536808118085,0.04099287941437446
OV3331,HGS,chr18,47271,80246761,3563,3655.25,-0.0863135,-0.030220131918819157,-0.026702620585625544
OV3331,HGS,chr19,60655,327314,24,22.0241,0.529377,0.5854703680811808,0.5889878794143745
OV3331,HGS,chr19,327804,4423899,268,193.737,-0.815428,-0.7593346319188192,-0.7558171205856256
OV3331,HGS,chr19,4429655,8868618,523,360.537,-0.0674491,-0.011355731918819154,-0.007838220585625541
OV3331,HGS,chr19,8871444,9036068,197,142.352,-0.976858,-0.9207646319188192,-0.9172471205856255
OV3331,HGS,chr19,9093233,12581764,689,537.312,-0.230567,-0.17447363191881915,-0.17095612058562554
OV3331,HGS,chr19,12582787,19624592,985,641.437,-0.0109203,0.045173068081180844,0.048690579414374456
OV3331,HGS,chr19,19626461,24922854,425,420.045,-0.435712,-0.37961863191881917,-0.3761011205856255
OV3331,HGS,chr19,27202451,33811862,243,239.041,0.105078,0.16117136808118085,0.16468887941437446
OV3331,HGS,chr19,33813628,37207135,564,436.231,-0.232255,-0.17616163191881914,-0.17264412058562553
OV3331,HGS,chr19,37230395,38946103,342,242.515,2.28246,2.3385533680811807,2.3420708794143743
OV3331,HGS,chr19,38952515,40441312,225,164.514,2.9045,2.960593368081181,2.9641108794143745
OV3331,HGS,chr19,40441452,40532817,8,6.13976,1.73189,1.7879833680811807,1.7915008794143743
OV3331,HGS,chr19,40534029,40623787,16,7.28864,0.90281,0.9589033680811808,0.9624208794143745
OV3331,HGS,chr19,40667190,42729187,317,209.471,-1.15773,-1.101636631918819,-1.0981191205856256
OV3331,HGS,chr19,42729187,43268206,87,74.0474,-1.82599,-1.7698966319188192,-1.7663791205856256
OV3331,HGS,chr19,43353678,48663847,788,576.384,-0.124713,-0.06861963191881916,-0.06510212058562555
OV3331,HGS,chr19,48680001,48741509,19,12.5198,1.21304,1.2691333680811807,1.2726508794143743
OV3331,HGS,chr19,48742166,50047069,279,170.505,0.00739933,0.06349269808118084,0.06701020941437445
OV3331,HGS,chr19,50058695,53669279,747,599.888,-1.31878,-1.2626866319188192,-1.2591691205856257
OV3331,HGS,chr19,53671911,54431293,166,109.041,0.308965,0.36505836808118086,0.3685758794143744
OV3331,HGS,chr19,54436038,55517957,218,144.681,-1.15162,-1.0955266319188193,-1.0920091205856257
OV3331,HGS,chr19,55577491,57547752,441,360.264,0.789668,0.8457613680811809,0.8492788794143745
OV3331,HGS,chr19,57547752,58599511,293,225.947,0.343393,0.3994863680811809,0.40300387941437443
OV3331,HGS,chr20,60132,19665952,1232,1143.89,-0.0807764,-0.024683031918819154,-0.02116552058562554
OV3331,HGS,chr20,19673565,21132187,122,113.796,0.58157,0.6376633680811808,0.6411808794143745
OV3331,HGS,chr20,21136348,30557880,243,247.057,-0.12693,-0.07083663191881914,-0.06731912058562553
OV3331,HGS,chr20,30837587,56922114,2481,2020.49,0.491214,0.5473073680811809,0.5508248794143744
OV3331,HGS,chr20,57170881,64303247,501,414.787,1.00166,1.0577533680811808,1.0612708794143744
OV3331,HGS,chr21,4975349,10569548,42,64.1173,-0.245182,-0.18908863191881917,-0.18557112058562555
OV3331,HGS,chr21,10569654,13038451,17,16.88,-1.31803,-1.2619366319188192,-1.2584191205856257
OV3331,HGS,chr21,13042436,46691303,2077,1902.63,-0.0393956,0.01669776808118084,0.020215279414374454
OV3331,HGS,chr22,10367111,23469544,860,673.62,0.562642,0.6187353680811808,0.6222528794143745
OV3331,HGS,chr22,23470263,27060356,400,304.916,-1.15566,-1.099566631918819,-1.0960491205856255
OV3331,HGS,chr22,27748480,32110223,611,478.162,-0.151453,-0.09535963191881916,-0.09184212058562555
OV3331,HGS,chr22,32149525,33006686,93,77.5362,0.554681,0.6107743680811808,0.6142918794143745
OV3331,HGS,chr22,33166735,35421634,70,66.257,-1.00521,-0.9491166319188191,-0.9455991205856255
OV3331,HGS,chr22,35554541,46215374,1229,954.48,-1.02665,-0.9705566319188192,-0.9670391205856256
OV3331,HGS,chr22,46218209,46533147,72,52.7092,0.118447,0.17454036808118084,0.17805787941437445
OV3331,HGS,chr22,46533571,50799199,212,170.298,-0.908689,-0.8525956319188192,-0.8490781205856255
OV3331,HGS,chrX,150500,3817836,158,130.843,-0.581424,-0.5253306319188192,-0.5218131205856256
OV3331,HGS,chrX,3818419,5893001,10,19.2363,-2.89956,-2.8434666319188193,-2.8399491205856258
OV3331,HGS,chrX,5893001,31910086,1341,1147.04,-0.334428,-0.27833463191881913,-0.2748171205856256
OV3331,HGS,chrX,31929548,33036949,52,52.0294,0.459976,0.5160693680811809,0.5195868794143744
OV3331,HGS,chrX,33128093,36205110,74,76.1653,-0.399601,-0.34350763191881917,-0.3399901205856255
OV3331,HGS,chrX,36228598,37043240,24,25.6289,0.684226,0.7403193680811808,0.7438368794143745
OV3331,HGS,chrX,37350358,38688680,106,89.6966,-0.379762,-0.3236686319188191,-0.32015112058562556
OV3331,HGS,chrX,38805998,40077946,33,23.8702,1.70919,1.7652833680811808,1.7688008794143744
OV3331,HGS,chrX,40359181,45746291,286,238.055,-0.345199,-0.2891056319188191,-0.28558812058562555
OV3331,HGS,chrX,46450405,46621077,19,15.5489,1.46365,1.5197433680811807,1.5232608794143743
OV3331,HGS,chrX,46631555,46894598,23,19.432,-0.552936,-0.49684263191881917,-0.4933251205856255
OV3331,HGS,chrX,46984855,47836783,127,83.1869,0.47953,0.5356233680811808,0.5391408794143745
OV3331,HGS,chrX,47887939,49348012,285,162.171,-0.519669,-0.46357563191881923,-0.46005812058562556
OV3331,HGS,chrX,49529817,49689553,34,21.6432,0.338994,0.39508736808118083,0.3986048794143745
OV3331,HGS,chrX,49694087,51901750,170,129.063,-0.700764,-0.6446706319188192,-0.6411531205856256
OV3331,HGS,chrX,51901750,52192121,24,13.4752,1.64014,1.6962333680811807,1.6997508794143743
OV3331,HGS,chrX,52199791,53210614,95,61.6771,0.486504,0.5425973680811809,0.5461148794143744
OV3331,HGS,chrX,53211476,54561331,218,146.227,-0.525903,-0.4698096319188192,-0.4662921205856255
OV3331,HGS,chrX,54749878,155774631,5132,4212.31,0.586593,0.6426863680811808,0.6462038794143745
OV3331,HGS,chrX,155774631,156023232,50,42.2526,-0.0734469,-0.01735353191881915,-0.013836020585625539
OV90,HGS,chr1,14425,1218665,72,59.2146,0.0177079,0.03326399072094613,0.04653557368101885
OV90,HGS,chr1,1233655,2561894,163,106.261,0.690472,0.7060280907209461,0.7192996736810189
OV90,HGS,chr1,2562740,125307700,10179,9398.97,0.0576838,0.07323989072094614,0.08651147368101886
OV90,HGS,chr1,143401653,248937126,10133,9258.98,-0.0687148,-0.053158709279053876,-0.039887126318981156
OV90,HGS,chr2,41500,24963539,1184,1204.88,0.122865,0.13842109072094613,0.15169267368101885
OV90,HGS,chr2,24967149,31397783,937,785.331,-0.0396226,-0.02406650927905387,-0.010794926318981147
OV90,HGS,chr2,31398483,70676900,2413,2513.81,0.124855,0.14041109072094612,0.15368267368101884
OV90,HGS,chr2,70677665,74528537,556,474.205,-0.0313708,-0.015814709279053867,-0.0025431263189811433
OV90,HGS,chr2,74528690,80505941,148,169.72,-0.298828,-0.2832719092790539,-0.27000032631898113
OV90,HGS,chr2,80525795,87980851,582,530.131,0.156565,0.17212109072094614,0.18539267368101886
OV90,HGS,chr2,87985688,90501211,170,155.631,-0.26896,-0.2534039092790539,-0.24013232631898113
OV90,HGS,chr2,91345693,109593184,1427,1314.74,0.0345051,0.05006119072094613,0.06333277368101885
OV90,HGS,chr2,109611407,110568139,160,139.643,0.369456,0.3850120907209461,0.39828367368101886
OV90,HGS,chr2,110625216,175325343,3847,3935.06,0.0405811,0.05613719072094613,0.06940877368101886
OV90,HGS,chr2,175330260,176270514,48,46.7814,0.755621,0.7711770907209461,0.7844486736810189
OV90,HGS,chr2,176296781,208251610,2861,2818.42,0.0682292,0.08378529072094613,0.09705687368101885
OV90,HGS,chr2,208271483,221519772,1114,996.862,-0.0535549,-0.03799880927905387,-0.02472722631898115
OV90,HGS,chr2,221563700,242175714,1636,1512.08,0.0954786,0.11103469072094613,0.12430627368101885
OV90,HGS,chr3,150500,90257378,6050,5710.6,-0.932319,-0.9167629092790539,-0.9034913263189811
OV90,HGS,chr3,93874202,124694537,2023,2075.88,-0.0571483,-0.04159220927905387,-0.028320626318981145
OV90,HGS,chr3,124696042,198228398,4853,4817.43,0.0604562,0.07601229072094613,0.08928387368101885
OV90,HGS,chr4,59370,49197316,2356,2413.39,-0.0522306,-0.03667450927905387,-0.023402926318981148
OV90,HGS,chr4,49342914,190060527,6350,6940,-0.0622665,-0.04671040927905387,-0.03343882631898115
OV90,HGS,chr5,90456,2755119,164,130.287,0.442482,0.45803809072094614,0.47130967368101884
OV90,HGS,chr5,3599195,47364976,1680,1807.44,0.0580268,0.07358289072094613,0.08685447368101885
OV90,HGS,chr5,49488324,69509829,932,1030.71,0.0396337,0.05518979072094613,0.06846137368101886
OV90,HGS,chr5,69513906,71259313,259,202.068,0.687726,0.703282090720946,0.7165536736810189
OV90,HGS,chr5,71375788,140706651,3767,3919.93,0.0554851,0.07104119072094614,0.08431277368101886
OV90,HGS,chr5,140786465,141478264,364,272.331,0.382168,0.39772409072094617,0.41099567368101886
OV90,HGS,chr5,141478264,171791011,1838,1733.95,-0.0792975,-0.06374140927905388,-0.050469826318981156
OV90,HGS,chr5,171861586,181472506,866,762.473,0.143782,0.15933809072094612,0.17260967368101884
OV90,HGS,chr6,105905,28123255,1589,1575.2,-0.0922599,-0.07670380927905388,-0.06343222631898116
OV90,HGS,chr6,28125375,30552683,404,351.292,-0.489048,-0.4734919092790538,-0.46022032631898113
OV90,HGS,chr6,30553014,59942596,3462,2904.73,-0.192531,-0.17697490927905388,-0.16370332631898116
OV90,HGS,chr6,60094958,160442879,5309,5520.75,-0.182304,-0.16674790927905386,-0.15347632631898114
OV90,HGS,chr6,160443619,160605245,46,37.3503,-0.868029,-0.852472909279054,-0.8392013263189811
OV90,HGS,chr6,160606445,170745941,448,443.181,-0.183067,-0.16751090927905388,-0.15423932631898116
OV90,HGS,chr7,20809,6822382,506,431.45,-0.662631,-0.6470749092790539,-0.6338033263189811
OV90,HGS,chr7,6823274,24291874,826,890.583,-0.947657,-0.9321009092790539,-0.9188293263189811
OV90,HGS,chr7,24623657,26372046,97,98.5566,0.524732,0.5402880907209461,0.5535596736810189
OV90,HGS,chr7,26372439,53863177,1538,1537.65,-0.989994,-0.9744379092790539,-0.9611663263189811
OV90,HGS,chr7,54201464,63398641,199,226.576,-0.149916,-0.13435990927905386,-0.12108832631898114
OV90,HGS,chr7,63444159,65525835,145,151.171,-1.26547,-1.2499139092790539,-1.2366423263189812
OV90,HGS,chr7,65528143,67320166,147,141.619,0.109884,0.12544009072094614,0.13871167368101886
OV90,HGS,chr7,69606557,74734011,378,324.573,-0.741345,-0.7257889092790539,-0.7125173263189811
OV90,HGS,chr7,74735434,75341679,151,110.901,-0.218877,-0.20332090927905386,-0.19004932631898114
OV90,HGS,chr7,75342530,79007267,322,292.27,-0.895005,-0.879448909279054,-0.8661773263189811
OV90,HGS,chr7,79452957,82966490,178,190.265,-0.171743,-0.15618690927905388,-0.14291532631898116
OV90,HGS,chr7,83134239,108573365,2542,2255.39,0.612779,0.6283350907209461,0.6416066736810189
OV90,HGS,chr7,108573374,113919025,168,195.147,-0.0362892,-0.02073310927905387,-0.007461526318981147
OV90,HGS,chr7,114414480,114663544,28,28.8842,-1.24436,-1.2288039092790537,-1.215532326318981
OV90,HGS,chr7,114689731,116561067,37,50.4314,0.533104,0.5486600907209461,0.5619316736810189
OV90,HGS,chr7,116695650,120356941,163,174.89,-0.0632727,-0.04771660927905387,-0.03444502631898115
OV90,HGS,chr7,120544809,123960026,268,280.668,0.563712,0.5792680907209461,0.5925396736810189
OV90,HGS,chr7,123970171,127998039,122,134.163,0.088974,0.10453009072094613,0.11780167368101885
OV90,HGS,chr7,128027067,142346017,1397,1256.83,0.521164,0.5367200907209461,0.5499916736810189
OV90,HGS,chr7,142619018,144129817,294,222.553,0.451413,0.46696909072094617,0.48024067368101886
OV90,HGS,chr7,144129817,144400330,87,58.3664,1.09862,1.1141760907209461,1.1274476736810188
OV90,HGS,chr7,144401847,147903762,42,67.8918,-0.323826,-0.30826990927905384,-0.29499832631898115
OV90,HGS,chr7,147977803,159142555,869,767.385,0.679148,0.6947040907209461,0.7079756736810189
OV90,HGS,chr8,150500,38996449,2341,2197.98,-0.950188,-0.9346319092790539,-0.9213603263189811
OV90,HGS,chr8,39007872,41655143,162,184.792,0.426427,0.4419830907209461,0.45525467368101885
OV90,HGS,chr8,41655647,64700675,904,980.48,-0.0265854,-0.011029309279053868,0.0022422736810188554
OV90,HGS,chr8,65603827,85617511,862,952.045,0.271856,0.2874120907209461,0.30068367368101884
OV90,HGS,chr8,85643742,85828177,23,15.734,1.35647,1.3720260907209463,1.385297673681019
OV90,HGS,chr8,86048432,96334149,536,573.202,0.268768,0.2843240907209461,0.29759567368101886
OV90,HGS,chr8,96334412,96611529,12,12.4555,-0.832149,-0.8165929092790539,-0.8033213263189811
OV90,HGS,chr8,96611691,105634421,595,632.352,0.332699,0.3482550907209462,0.3615266736810189
OV90,HGS,chr8,105779499,106359684,17,18.0131,-0.708096,-0.6925399092790538,-0.679268326318981
OV90,HGS,chr8,106447984,145054207,1567,1646.37,0.251362,0.2669180907209461,0.2801896736810188
OV90,HGS,chr9,18896,14082141,661,684.477,-0.993665,-0.9781089092790539,-0.9648373263189811
OV90,HGS,chr9,14082149,14088118,20,16.097,-0.0753172,-0.05976110927905387,-0.04648952631898115
OV90,HGS,chr9,14088165,39103951,1779,1647.99,-0.99206,-0.976503909279054,-0.9632323263189811
OV90,HGS,chr9,39109101,42204982,134,131.242,-0.398312,-0.3827559092790539,-0.36948432631898115
OV90,HGS,chr9,42567988,45584288,30,43.1519,-1.17453,-1.1589739092790539,-1.1457023263189812
OV90,HGS,chr9,60383628,138243727,5844,5294.56,-0.135912,-0.12035590927905387,-0.10708432631898115
OV90,HGS,chr10,46938,15108071,847,810.291,0.0528288,0.06838489072094614,0.08165647368101886
OV90,HGS,chr10,15109054,23250701,526,559.155,-0.824402,-0.8088459092790539,-0.7955743263189811
OV90,HGS,chr10,23267162,28880471,425,427.624,1.29984,1.3153960907209463,1.328667673681019
OV90,HGS,chr10,29289107,41883552,502,537.481,-0.00531292,0.010243170720946132,0.023514753681018855
OV90,HGS,chr10,42034262,133778786,6693,6247.06,-0.0344457,-0.018889609279053872,-0.005618026318981149
OV90,HGS,chr11,86635,3989368,320,241.121,-0.812986,-0.7974299092790539,-0.7841583263189811
OV90,HGS,chr11,4007177,8938188,873,752.526,-1.17333,-1.1577739092790538,-1.144502326318981
OV90,HGS,chr11,8947271,20630872,1049,975.887,-0.946577,-0.9310209092790539,-0.9177493263189811
OV90,HGS,chr11,20636270,22378372,65,70.8518,-1.48954,-1.4739839092790539,-1.4607123263189812
OV90,HGS,chr11,22379006,24729347,22,40.4147,-0.858123,-0.8425669092790539,-0.8292953263189811
OV90,HGS,chr11,24732060,25082278,12,16.3026,-0.209625,-0.19406890927905388,-0.18079732631898116
OV90,HGS,chr11,26332206,26995002,53,50.7149,0.584892,0.6004480907209461,0.6137196736810189
OV90,HGS,chr11,26995002,28197550,89,91.5386,1.30659,1.3221460907209461,1.3354176736810188
OV90,HGS,chr11,28211007,36271854,506,504.598,0.387675,0.4032310907209461,0.41650267368101884
OV90,HGS,chr11,36274549,40115547,61,79.4201,-0.891075,-0.8755189092790538,-0.862247326318981
OV90,HGS,chr11,40115547,49792067,738,659.273,-0.103705,-0.08814890927905387,-0.07487732631898115
OV90,HGS,chr11,49807614,50869436,51,49.4362,-0.536858,-0.5213019092790538,-0.508030326318981
OV90,HGS,chr11,51018296,60708835,856,809.856,-0.238742,-0.22318590927905388,-0.20991432631898116
OV90,HGS,chr11,60715010,120515063,5191,4579.67,-0.0505722,-0.03501610927905387,-0.021744526318981144
OV90,HGS,chr11,120802622,134734746,994,899.251,-0.194288,-0.17873190927905386,-0.16546032631898114
OV90,HGS,chr12,15058,9497826,1387,1129.95,-0.0722515,-0.056695409279053866,-0.043423826318981146
OV90,HGS,chr12,9507067,9575729,28,21.4204,-3.75738,-3.741823909279054,-3.7285523263189813
OV90,HGS,chr12,9595225,31086222,1499,1518.53,-0.0449078,-0.029351709279053867,-0.016080126318981144
OV90,HGS,chr12,31087895,32701608,154,145.858,0.307254,0.32281009072094613,0.3360816736810189
OV90,HGS,chr12,32705781,40048250,160,197.39,-0.0721337,-0.056577609279053864,-0.043306026318981145
OV90,HGS,chr12,40196708,42235997,244,222.278,-0.302725,-0.2871689092790539,-0.27389732631898117
OV90,HGS,chr12,42312980,65966261,3180,2587.4,-0.0101686,0.005387490720946131,0.018659073681018854
OV90,HGS,chr12,66107159,109102010,2729,2778.02,-0.0140244,0.0015316907209461314,0.014803273681018855
OV90,HGS,chr12,109102820,133227152,2202,1860.01,0.12827,0.14382609072094613,0.15709767368101885
OV90,HGS,chr13,15914981,54312069,2600,2616.8,0.100114,0.11567009072094613,0.12894167368101886
OV90,HGS,chr13,54440662,57666866,16,30.8706,1.38081,1.3963660907209463,1.409637673681019
OV90,HGS,chr13,57709659,110201569,1371,1613.74,0.561095,0.5766510907209461,0.5899226736810189
OV90,HGS,chr13,110201579,114327328,357,285.008,0.793209,0.8087650907209462,0.822036673681019
OV90,HGS,chr14,15928893,101040324,6194,5802.31,-0.159376,-0.14381990927905386,-0.13054832631898114
OV90,HGS,chr14,101040410,105856241,456,375.25,0.0765232,0.09207929072094613,0.10535087368101885
OV90,HGS,chr14,105864175,105914433,17,9.10429,1.61902,1.6345760907209461,1.6478476736810188
OV90,HGS,chr14,105916778,106875054,116,91.7452,-0.614773,-0.5992169092790539,-0.5859453263189811
OV90,HGS,chr15,16888973,22428467,185,172.773,-0.411772,-0.3962159092790539,-0.3829443263189812
OV90,HGS,chr15,22430930,101976614,7706,6792.01,0.0538799,0.06943599072094614,0.08270757368101886
OV90,HGS,chr16,14031,19155968,1621,1297.21,0.244967,0.26052309072094615,0.27379467368101884
